cid,FirstLastP,Rcpts,Spent,PACs,Indivs,Cand,Other,EndCash,LgIndivs,SmIndivs,enddate,ReleaseDate,VotePercent,Result,CRPICO,State,IncCID,Incumbent,primarydate,DistIDCurr,capeye,sort,SmLgIndivsNote
N00035544,Ben Sasse (R),6364309.08,5018941.65,2326290.0,3121005.65,0.0,917013.4299999999,2133258.95,2662413.37,458592.28,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,67.4,W,I,Nebraska,"","",2020-05-12 00:00:00 +0000,NES2,0,1,N
N00043302,Chris Janicek (D),144665.97999999998,126459.19999999998,0.0,67659.67,77006.31,0.0,2309.55,30398.19,37261.48,2020-10-14 00:00:00 +0000,2021-04-01 00:00:00 +0000,26.24,L,C,Nebraska,"","",2020-05-12 00:00:00 +0000,    ,0,2,N
N00047056,Gene Siadek (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Nebraska,"","",2020-05-12 00:00:00 +0000,,0,2,N
