candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P20003729,2012,"LANE, KATHYERN LOUISE",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00503912},,C00503912,KATHYERN LANE FOR THE PEOPLES PRESIDENT
P20003745,2012,"GODWIN, KENNETH WAYNE",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00504449},,C00504449,KENNETH GODWIN FOR PREZ
P20003760,2012,"STEVENS, MARK SAMUEL",NONE,Challenger,P,0.0,0.0,0.0,{C00504456},,C00504456,MARK STEVENS FOR PRESIDENT
P20003794,2012,"MARTINEZ, ALEXANDER HUGO",REPUBLICAN PARTY,Challenger,P,19558.00,19558.00,0.00,{C00504589},2013-02-06 00:00:00,C00504589,ALEX MARTINEZ 2012 LLC
P20003828,2012,"STILL, BILL",LIBERTARIAN PARTY,Challenger,P,5755.00,4618.00,1137.00,{C00504712},2011-12-31 00:00:00,C00504712,STILL 2012
P20003836,2012,"ROTH, CECIL JAMES",NONE,Challenger,P,10100.00,5049.00,0.00,{C00505453},2012-11-07 00:00:00,C00505453,CECIL JAMES ROTH FOR PRESIDENT
P20003844,2012,"KNEPPER, HOWARD",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00504878},,C00504878,HOWARDKNEPPER PERSIDENTIAL CAMPAIGN
P20003877,2012,"JONES, TERRY DR",OTHER,Challenger,P,0.0,0.0,0.0,{C00505347},,C00505347,DR TERRY JONES 2012
P20003885,2012,"HAYWOOD, JOHN DAVIS",DEMOCRATIC PARTY,Challenger,P,135395.91,135395.29,2181.68,{C00504902},2012-03-23 00:00:00,C00504902,HAYWOOD FOR  PRESIDENT
P20003893,2012,"GOULD, JOSEPH MACK",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00505230},,C00505230,DOC GOULD FOR PRESIDENT
P20003901,2012,"GLORE, TODD RICHARD",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00505339},,C00505339,TODD RICHARD GLORE FOR PRESIDENT
P20003968,2012,"ALEXANDER, STEWART ALEXIS",SOCIALIST PARTY,Challenger,P,1162.01,355.00,807.01,{C00505263},2011-12-31 00:00:00,C00505263,STEWART ALEXANDER FOR PRESIDENT CAMPAIGN COMMITTEE
P20003976,2012,"LERMAN, MICHAEL ADAM",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00505271},,C00505271,COMMITTEE FOR MICHAEL LERMAN
P20003984,2012,"STEIN, JILL",GREEN PARTY,Challenger,P,1263540.87,1122027.96,141512.91,{C00505800},2012-12-31 00:00:00,C00505800,JILL STEIN FOR PRESIDENT
P20004008,2012,"BEJGER, DANIEL J",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00505420},,C00505420,COMMITTEE FOR DANIEL J BEJGER PRESIDENT OF THE UNITED STATES
P20004016,2012,"DIAMOND, ZUBI",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00505727},,,
P20004040,2012,"WEYER, FRANK MICHAEL",NONE,Challenger,P,0.0,0.0,0.0,{C00506246},,C00506246,VOXXNOVA FOR FRANK WEYER
P20004065,2012,"WELLS, ROBERT CARR JR",NONE,Challenger,P,19834.00,19570.84,0.00,{C00506055},2012-12-31 00:00:00,C00506055,PEOPLE FOR ROBBY WELLS
P20004073,2012,"JOHNSON, DALE LOREN SR",OTHER,Challenger,P,0.0,0.0,0.0,{C00506071},,C00506071,FRIENDS OF D LOREN JOHNSON SR
P20004081,2012,"CHRISTENSON, DAVID ANDREW",NONE,Challenger,P,0.0,0.0,0.0,{C00506337},,C00506337,RELUCTANT PATRIOT DAVID ANDREW CHRISTENSON (TRPDAC); THE
P20004099,2012,"WHEELOCK, TERRY WAYNE",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00506402},,C00506402,VOTE WHEELOCK 2020
P20004115,2012,"DUNSMOOR, DARREN LLOYD",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00506873},,C00506873,DEMOCRAT
P20004131,2012,"O'LEARY, CORNELIUS JOSEPH JR MD",OTHER,Challenger,P,0.0,0.0,0.0,{C00506667},,C00506667,"NEW NATIONALIST PARTY, THE"
P20004149,2012,"O'HARA, TERRANCE JAMES",NONE,Challenger,P,4636.00,4079.00,0.00,{C00506782},2012-12-31 00:00:00,C00506782,OHARA 2012
P20004156,2012,"LEE, JOHN H",REPUBLICAN PARTY,Challenger,P,11076.00,11076.00,0.00,{C00506840},2012-09-20 00:00:00,C00506840,JONATHAN AND JOHN LEE FOR PRESIDENT
P20004164,2012,"JENSEN, JOSEPH ANDREW REVEREND",INDEPENDENT,Challenger,P,16336.00,16335.00,0.00,{C00507111},2012-11-26 00:00:00,C00507111,REVEREND JOSEPH A JENSEN FOR PRESIDENT
P20004172,2012,"MORSTAD, DEAN",INDEPENDENT,Challenger,P,11372.00,11371.00,0.00,{C00507103},2012-11-26 00:00:00,C00507103,DEAN MORSTAD FOR PRESIDENT
P20004180,2012,"FINLEY, DAVID CHRISTIAN",AMERICAN INDEPENDENT PARTY,Challenger,P,0.0,0.0,0.0,{C00507020},,C00507020,FINLEY FOR PRESIDENT
P20004222,2012,"PILLSBURY-FOSTER, MELINDA",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00507277},,C00507277,DRAFT PILLSBURY-FOSTER FOR PRESIDENT
P20004230,2012,"HEBERT, RONALD KEITH",LIBERTARIAN PARTY,Challenger,P,0.0,0.0,0.0,{C00507285},,C00507285,COMMITTEE TO ELECT RONALD K HEBERT PRESIDENT
P20004248,2012,"DEAN, BRANDON SCOTT",NONE,Challenger,P,0.0,0.0,0.0,{C00507343},,C00507343,SHOWING U S CITIZENS HOW TO RUN FOR PRESIDENT
P20004263,2012,"ANDERSON, ROSS C (ROCKY)",OTHER,Challenger,P,7954.00,10084.00,-2130.00,{C00507632},2011-12-31 00:00:00,C00507632,ROCKY ANDERSON OUR PRESIDENT 2012 INC
P20004313,2012,"STEELE, ROBERT DAVID",REFORM PARTY,Challenger,P,0.0,0.0,0.0,{C00507756},,C00507756,ROBERT DAVID STEELE FOR PRESIDENT
P20004339,2012,"HIRSCHFELDER, ADRIENNE",NONE,Challenger,P,0.0,0.0,0.0,{C00507848},,C00507848,COMMITTEE TO ELECT ADRIENNE HIRSCHFELDER
P20004347,2012,"ELY, BOB (ROBERT MOULTON-ELY)",DEMOCRATIC PARTY,Challenger,P,24601.36,5000.00,19601.36,{C00507863},2012-06-20 00:00:00,C00507863,BOB ELY FOR PRESIDENT COMMITTEE
P20004354,2012,"SAUNDERS, LEROY",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00507871},,C00507871,SAUNDERS 2012
P20004362,2012,"TOLBERT, CHARLES FREDERICK",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00508093},,C00508093,CHARLES FREDERICK TOLBERT FOR PRESIDENT (2012)
P20004370,2012,"WAYMIRE, BARBARA JOY",LIBERTARIAN PARTY,Challenger,P,0.0,0.0,0.0,{C00510610},,C00510610,MISS JOY WAYMIRE 4 PRESIDENT
P20004388,2012,"ARTZ, WILLIAM LAUGHLIN",INDEPENDENT,Challenger,P,8653.60,15997.15,0.00,{C00508424},2012-12-31 00:00:00,C00508424,LAUGHLIN FOR PRESIDENT
P20004396,2012,"GREENE, ROBERT ALLAN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00508564},,C00508564,GREENE FOR OFFICE
P20004412,2012,"GREENLEAF, STEWART J",UNKNOWN,Challenger,P,42854.00,44857.00,0.00,{C00508614},2012-03-31 00:00:00,C00508614,STEWART GREENLEAF FOR AMERICA
P20004438,2012,"DUDLEY, LARRY LEE",OTHER,Challenger,P,0.0,0.0,0.0,{C00508937},,C00508937,LARRY DUDLEY FOR PRESIDENT
P20004461,2012,"NABEL, GREGORY",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00509414},,C00509414,GREGORY NABEL FOR PRESIDENT ELECTION 2012
P20004479,2012,"AYERS, AVERY",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00512004},,C00512004,FRIENDS OF AVERY AYERS
P20004487,2012,"NEY, JENNIFER LEE ANN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00509638},,C00509638,JENNIFER NEY FOR PRESIDENT
P20004511,2012,"KOTLIKOFF, LAURENCE J",NONE,Challenger,P,14425.00,14424.00,0.00,{C00511675},2012-06-30 00:00:00,C00511675,LAURENCE KOTLIKOFF FOR PRESIDENT INC
P20004537,2012,"SLOAN, SAM",LIBERTARIAN PARTY,Challenger,P,0.0,0.0,0.0,{C00509943},,C00509943,COMMITTEE TO ELECT SAM SLOAN
P20004552,2012,"ROTH, LAURIE JOANNE",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00510354},,C00510354,COMMITTEE TO ELECT LAURIE ROTH PRESIDENT
P20004560,2012,"ROCKEFELLER, SARAH REBECCA",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,150000.00,{C00510388},2012-04-01 00:00:00,C00510388,HYTECH INC CAMPAIGN 3000 USA INC
P20004578,2012,"SCALLETTA, PAUL",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00510420},2012-04-01 00:00:00,C00510420,CAMPAIGN 3000 USA INC
P20004586,2012,"BAKER, JACOB",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00510628},,C00510628,RUN FOR PRESIDENT UNITED STATE AMERICAN JACOB BAKER
P20004610,2012,"BLAIR, TRACEY ELAINE",INDEPENDENT,Challenger,P,0.0,0.0,100.00,{C00512780},2012-04-06 00:00:00,C00512780,MISSIONARY TRACEY ELAINE BLAIR CAMPAIGN US PRESIDENT ELECTION AS WRITE-IN CANDIDATE
P20004628,2012,"DELANEY, JOHN TAZEWELL (TAZ)",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00511949},,C00511949,COMMITTEE TO ELECT TAZ DELANEY FOR PRESIDENT; THE
P20004636,2012,"LINDSAY, PETA",UNKNOWN,Challenger,P,31228.00,31225.00,0.00,{C00511998},2012-12-31 00:00:00,C00511998,SOCIALISM AND LIBERATION CAMPAIGN COMMITTEE FOR LINDSAY 2012
P20004644,2012,"LEE, JOHN A",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00515726},2012-06-30 00:00:00,C00515726,JOHN ANSON LEE FOR PRESIDENT COMMITTEE
P20004651,2012,"DURHAM, STEPHEN",OTHER,Challenger,P,38294.97,38294.97,0.00,{C00512343},2012-12-31 00:00:00,C00512343,FREEDOM SOCIALIST 2012 PRESIDENTIAL CAMPAIGN COMMITTEE - DURHAM AND LOPEZ
P20004669,2012,"LOPEZ, CHRISTINA (VICE PRES)",OTHER,Challenger,P,38294.97,38294.97,0.00,{C00512343},2012-12-31 00:00:00,C00512343,FREEDOM SOCIALIST 2012 PRESIDENTIAL CAMPAIGN COMMITTEE - DURHAM AND LOPEZ
P20004677,2012,"WHITE, JEROME S",OTHER,Challenger,P,18854.00,18854.00,0.00,{C00512459},2012-12-31 00:00:00,C00512459,JERRY WHITE FOR PRESIDENT 2012
P20004685,2012,"GOODE, VIRGIL H JR",CONSTITUTION PARTY,Challenger,P,202258.22,202253.35,4.87,{C00512657},2012-11-26 00:00:00,C00512657,VIRGIL GOODE FOR PRESIDENT CAMPAIGN COMMITTEE
P20004693,2012,"MILLER, MERLIN",OTHER,Challenger,P,8758.00,8758.00,0.00,{C00512798},2012-12-31 00:00:00,C00512798,MERLIN MILLER FOR PRESIDENT 2012
P20004701,2012,"WEST, KEVIN DUANE",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00512996},2012-06-30 00:00:00,C00512996,TECHNICIANS NOT POLTICIANS FOR KEVIN WEST FOR PRESIDENT
P20004719,2012,"HOLCOMB, DAVID CHRISTOPHER",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00513630},,C00513630,DAVID CHRISTOPHER HOLCOMB FOR PRESIDENT OF THE USA 2016
P20004727,2012,"RISLEY, MICHEALENE CRISTINI",INDEPENDENT,Challenger,P,6725.00,1358.00,5366.00,{C00513093},2012-03-31 00:00:00,C00513093,MICHEALENE4PRESIDENT
P20004735,2012,"CARROLL, RICHARD DEAN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00513283},,C00513283,CARROLL FOR PRESIDENT
P20004743,2012,"ROLLINS, STEPHEN EMMANUEL",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00513275},,C00513275,STEPHEN ROLLINS 2012 PRESIDENTIAL CAMPAIGN COMMITTEE
P20004768,2012,"JACOB-FAMBRO, KHADAJAH M PRINCESS",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00514372},,C00514372,
P20004776,2012,"EL FATTAH, ANISA ABD",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00516815},,C00516815,COMMITTEE TO ELECT ANISA ABD EL FATTAH FOR PRESIDENT 2012; THE
P20004792,2012,"RAPP, LANE JAMESON JR",REPUBLICAN PARTY,Challenger,P,65.00,65.00,0.00,{C00514661},2012-09-30 00:00:00,C00514661,RAPP2012-LANE RAPP FOR PRESIDENT
P20004818,2012,"O'NEILL, PAUL ROBERT",NONE,Challenger,P,0.0,0.0,0.0,{C00515536},,C00515536,PRO 2012
P20004826,2012,"MARUSIAK, CAROL ANN",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00515650},2012-09-30 00:00:00,C00515650,COMMITTEE TO ELECT CAROL ANN MARUSIAK PRESIDENT OF THE UNITED STATES
P20004834,2012,"DRAKE, WILEY S",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00515734},,C00515734,WILEY DRAKE 4 PRESIDENT
P20004842,2012,"PROUD, JEFFREY D",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00516823},2012-06-30 00:00:00,C00516823,PROUD FOR PRESIDENT
P20004867,2012,"NEUMANN, RITA NUNEZ",LIBERTARIAN PARTY,Challenger,P,0.00,0.00,0.00,{C00518522},2012-05-06 00:00:00,C00518522,COMMITTEE TO ELECT RITA NUNEZ NEUMANN PRESIDENT
P20004875,2012,"WOLFE, JOHN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00518753},,C00518753,WOLFE 2012
P20004891,2012,"PIVERGER, WILSA",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00520098},,C00520098,WILSA PIVERGER WMDCPINC
P20004909,2012,"SANDERA, ROBERT WILLIAM",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00520304},,C00520304,ROBERT SANDERA FOR PRESIDENT COMMITTEE
P20004925,2012,"BROWN, GERARD T",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00521492},,C00521492,GERARD FOR PRESIDENT COMMITTEE
P20004933,2012,"ASHLEY, HORACE 'GODZILLA'",OTHER,Challenger,P,0.0,0.0,0.0,{C00521898},,C00521898,THIRD TELEPATHIC EFFORT COMMITTEE
P20004982,2012,"DYKES, LONNIE EUGENE",NONE,Challenger,P,0.0,0.0,0.0,{C00525527},,C00525527,EUGENE DYKES CAMPAIGN FUND
P20004990,2012,"HILL, EDDY MICHAEL",OTHER,Challenger,P,0.0,0.0,0.0,{C00524165},,C00524165,CAUCASIAN CONSCIOUSNESS MOVEMENT; THE
P20005054,2012,"FRASER, GEORGE LASCELLES PETRO BONITAC",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00526178},,C00526178,LITON MARY SOSA RATY
P20005088,2012,"JENSEN, TERRY JAMES",INDEPENDENT,Challenger,P,10016.00,9651.00,364.00,{C00526251},2012-12-31 00:00:00,C00526251,TERRY JENSEN FOR U S A PRESIDENT
P20005120,2012,"TEBERG, COLIN DAVID",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00527630},,C00527630,FRENEMIES OF COLIN TEBERG
P20005146,2012,"CLAUS, SANTA",INDEPENDENT,Challenger,P,180.00,167.00,12.00,{C00528331},2012-10-15 00:00:00,C00528331,SANTA CLAUS FOR PRESIDENT
P20005161,2012,"JIMENEZ, MARY OKORN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00529883},,C00529883,FREE ENERGY PARTY NATIONAL POLITICAL ACTION COMMITTEE
P20005203,2012,"PINKNEY, PAMELA M REV",OTHER,Challenger,P,0.0,0.0,0.0,{C00532507},,C00532507,REV PAMELA M PINKNEY ETC FOR USA PRESIDENT(ESS) 2012
P40000382,2012,"OGIN, FREDERICK EUGENE",REPUBLICAN PARTY,Challenger,P,0.00,0.00,1500.00,{C00431031},2011-04-15 00:00:00,C00431031,FREDRICK EUGENE OGIN
P40001109,2012,"DE BUONAPARTE, HRM CAESAR ST AUGUSTINE",OTHER,Challenger,P,0.0,0.0,0.0,{C00438705},,C00438705,SOLE ROYAL EMBASSY OF THE UNITED STATES OF TURTLE ISLAND; THE
P40002784,2012,"BLAKLEY, WILLIAM",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00432013,C00505651}",,C00505651,COMMITTEE TO ELECT WILL BLAKLEY
P40003220,2012,"WILDMAN, ANDREW J",NONE,Challenger,P,0.0,0.0,0.0,{C00501346},,C00501346,WILDMAN FOR PRESIDENT COMMITTEE
P40003279,2012,"MESPLAY, KENT PHILIP",UNKNOWN,Challenger,P,12338.00,12476.00,46.00,{C00395475},2012-12-31 00:00:00,C00395475,MESPLAY FOR PRESIDENT
P40003329,2012,"ROSENBERGER, PAUL RUSSELL",UNKNOWN,Challenger,P,0.0,0.0,0.0,"{C00427252,C00486266}",,C00486266,PAUL RUSSELL ROSENBERGER PRES USA 2012 TO BUILD A BEAUTIFUL WORLD AT PEACE POLLUTION FREE 
P60002086,2012,"JENKINS, MICHAEL DWAYNE",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00511774},,C00511774,MICHAEL DWAYNE JENKINS PRIORITIES PARTY FOR PRESIDENT OF THE UNITED STATES OF AMERICA
P60003027,2012,"HARDCASTLE, PATRICE ELOISE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00497735},,C00497735,HARDCASTLE PRESIDENTIAL COMMITTEE
P60003159,2012,"PHILLIPS, DEAN A",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.00,{C00498659},2012-06-30 00:00:00,C00498659,PHILLIPS FOR PRESIDENT
P60003175,2012,"KALEMKARIAN, TIMOTHY CHARLES",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00398438,C00425538,C00492892}",,C00492892,TIM KALEMKARIAN P16 COMMITTEE
P60003530,2012,"JUDD, KEITH RUSSELL",GREEN PARTY,Challenger,P,5000.00,5000.00,0.00,"{C00302919,C00532655}",2012-11-06 00:00:00,C00532655,KEITH JUDD FOR PRESIDENT
P60003571,2012,"HOELZEL, JOHN RICHARD JR",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00491498},,C00491498,JOHN R HOELZEL JR FOR PRESIDENT OF THE UNITED STATES
P60003654,2012,"GINGRICH, NEWT",REPUBLICAN PARTY,Challenger,P,24976120.46,24900556.09,75564.37,{C00496497},2012-12-31 00:00:00,C00496497,NEWT 2012
P60004033,2012,"DUCEY, SUSAN GAIL",CONSTITUTION PARTY,Challenger,P,0.0,0.0,0.0,{C00517334},,C00517334,DUCEY FOR PRESIDENT
P60004793,2012,"ADESHINA, YINKA ABOSEDE",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00489195},,C00489195,YINKA ABOSEDE ADESHINA
P80000268,2012,"CARTER, WILLIE FELIX",DEMOCRATIC PARTY,Challenger,P,22002.00,21862.00,97.00,{C00202176},2012-12-31 00:00:00,C00202176,WILLIE CARTER FOR PRESIDENT COMMITTEE
P80000672,2012,"HOFF, SAMUEL B DR",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00499681},,C00499681,NO NEED TO DELVE: HOFF FOR PRESIDENT IN TWELVE
P80000748,2012,"PAUL, RON",REPUBLICAN PARTY,Challenger,P,41064074.11,40495369.56,1147671.75,"{C00432914,C00495820}",2012-12-31 00:00:00,C00495820,RON PAUL 2012 PRESIDENTIAL CAMPAIGN COMMITTEE INC.
P80002884,2012,"SHARKEY, JONATHON THE IMPALER",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00414912},,C00414912,IMPALER FOR PRESIDENT 2012; THE
P80003114,2012,"BLYTH, JOHN DOUGLAS",INDEPENDENT,Challenger,P,109987.24,123973.24,0.00,"{C00427666,C00508218}",2012-11-27 00:00:00,C00508218,JOHN BLYTH FOR PRESIDENT OF THE UNITED STATES 2012
P80003189,2012,"FORTHAN, BOB LEONARD",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00493114},2011-06-30 00:00:00,C00493114,COMMITEE TO BUILD DOME HOMES
P80003221,2012,"CAESAR, PRESIDENT EMPEROR",OTHER,Challenger,P,0.0,0.0,0.0,{C00429514},,C00429514,PRESIDENT EMPEROR CAESAR
P80003338,2012,"OBAMA, BARACK",DEMOCRATIC PARTY,Incumbent,P,742601913.88,757574968.34,3299312.93,{C00431445},2012-12-31 00:00:00,C00431445,OBAMA FOR AMERICA
P80003353,2012,"ROMNEY, MITT / RYAN, PAUL D. ",REPUBLICAN PARTY,Challenger,P,483642897.19,483292209.77,383275.27,{C00431171},2012-12-31 00:00:00,C00431171,"ROMNEY FOR PRESIDENT, INC."
P80003361,2012,"MCCALL, JAMES HATTON",INDEPENDENT,Challenger,P,22694.00,22944.00,0.00,"{C00431239,C00475285}",2012-06-30 00:00:00,C00475285,MCCALL FOR PRESIDENT IN 2012
P80003502,2012,"LEONAITIS, JOSEPH FELIX",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00511931},2012-12-15 00:00:00,C00511931,FEDERALIST PARTY
P80003544,2012,"GRAHAM, MARK BLAIR",CITIZENS' PARTY,Challenger,P,0.00,0.00,0.00,{C00495739},2011-07-15 00:00:00,C00495739,MARK B GRAHAM FOR PRESIDENT 2020
P80003627,2012,"KOK, PHILIP ANTHONY",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00432088},,C00432088,USA PRESIDENTIAL ELECTION COMMITTEE
P80003783,2012,"JORGENSEN, ROBERT NEWBERN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00502724},,C00502724,RCJPAC
P80003817,2012,"WUENSCHE, VERNON EDGAR",REPUBLICAN PARTY,Challenger,P,10240.00,10389.00,582.00,{C00432831},2012-12-31 00:00:00,C00432831,WUENSCHE FOR PRESIDENT INC
P80003890,2012,"CHERRICKS, LIZA DAWN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00432740},,C00432740,INTEGRIGATED REVIVAL
P80003957,2012,"BAILEY, GEORGE BRENT JR",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00433151,C00486001}",,C00486001,GEORGE BAILEY FOR PRESIDENT 2012
P80004146,2012,"WILSON, KELCEY BRIAN",UNKNOWN,Challenger,P,0.0,0.0,0.0,"{C00438960,C00503532}",,C00503532,KELCEY WILSON FOR PRESIDENT
P80004336,2012,"RAGHAVAN, RAJESH S",INDEPENDENT,Challenger,P,550.00,549.00,0.00,{C00495721},2011-10-22 00:00:00,C00495721,CITIZENTS FOR RAGHAVAN
P80004351,2012,"GREENSPON, JON ADAM",REPUBLICAN PARTY,Challenger,P,910.00,638.00,7.00,"{C00437137,C00460329}",2010-03-31 00:00:00,C00460329,GREENSPON 2012 PRESIDENTIAL COMMITTEE
P80004567,2012,"LYNCH, FRANK",REPUBLICAN PARTY,Challenger,P,6000.00,5999.00,0.00,{C00512152},2012-05-14 00:00:00,C00512152,FRANK LYNCH 2012 INC
P80004575,2012,"MCCUMBER, LAURA JANE",NONE,Challenger,P,0.0,0.0,0.0,{C00437673},,C00437673,LAURA JANE MCCUMBER POLITICAL CAMPAIGN COMMITTEE
P80004641,2012,"SMITH, RHETT ROSENQUEST",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00438218},,C00438218,RHETT FOR PRESIDENT
P80004732,2012,"MARTIN, GREGORY BRYAN",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00439737},,C00439737,GREG MARTIN 2012 PRESIDENTIAL CAMPAIGN COMMITTEE
P80004815,2012,"BANKS, J E WENDELL KENNEDY",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00439091},,C00439091,J E W KENNEDY BANKS FOR PRESIDENT COMMITTEE
P80004823,2012,"CUEVAS, NICKOLAS BEVAN (FARMER)",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00439547,C00485458}",,C00485458,NICKOLAS CUEVAS 2012
P80005002,2012,"BROWN, ROBERT PAUL JR",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00495432},,C00495432,BROWN 2012
P80005077,2012,"BOSS, JEFF",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00441485,C00463463}",,C00463463,JEFF BOSS FOR PRESIDENT
P80005101,2012,"HOINOSKI, DALE MICHAEL",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00442129},,C00442129,DALE HOINOSKI FOR PRESIDENT 2012
P80005242,2012,"WILLIAMS, GEORGE WASHINGTON",OTHER,Challenger,P,0.0,0.0,0.0,{C00445148},,C00445148,GEORGE WASHINGTON WILLIAMS COMMITTEE
P80005317,2012,"STAND, ELM W",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00446161},,C00446161,STAND FOR US PRESIDENT 08
P80005325,2012,"BOND, TANYA ELIZABETH DR REV",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00445726},,C00445726,CITY COMMISSION DOCUMENT UNIT
P80005341,2012,"BRANNAN, CHARLES GORDON",NONE,Challenger,P,0.0,0.0,0.0,{C00516690},,C00516690,BRANNAN CAMPAIGN
P80005366,2012,"CROSS, KENNETH ROBERT",OTHER,Challenger,P,0.0,0.0,0.0,{C00446526},,C00446526,KEN CROSS FOR PRESIDENT
P80005499,2012,"BALDWIN, CHARLES OBADIAH",REFORM PARTY,Challenger,P,293.28,18192.95,0.00,{C00449983},2011-01-31 00:00:00,C00449983,BALDWIN 2008
P80005655,2012,"STEVENS, THOMAS ROBERT",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00452185},,C00452185,COMMITTEE TO ELECT THOMAS ROBERT STEVENS PRESIDENT
P80005689,2012,"CHARLSON, REGINALD THOMAS",NONE,Challenger,P,0.0,0.0,0.0,{C00452540},,C00452540,REGGIE FOR PRESIDENT
P80005697,2012,"LIMER, CLIFTON ROY JOHN JR",INDEPENDENT,Challenger,P,0.0,0.0,0.0,"{C00452672,C00520700}",,C00520700,CLIFTON LIMER JR. FOR PRESIDENT 2012
P80005713,2012,"CRIVEAU, JAMES DENNIS",NONE,Challenger,P,0.0,0.0,0.0,{C00462168},,C00462168,CONSTITUTIONIST FKA WE THE PEOPLE FOR THE PEOPLE VOICE OF AMERICA
P80005754,2012,"DE NUGENT, JOHN",NONE,Challenger,P,0.0,0.0,0.0,{C00455220},,C00455220,JOHN DE NUGENT FOR PRESIDENT
