candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P20000626,1992,"AGRAN, LARRY",DEMOCRATIC PARTY,Challenger,P,653115.00,642249.00,10866.00,{C00254227},1992-12-31 00:00:00,C00254227,AGRAN FOR PRESIDENT 92
P20000642,1992,"CLINTON, WILLIAM JEFFERSON",DEMOCRATIC PARTY,Challenger,P,115261535.00,107876226.00,7384303.00,"{C00253690,C00268722,C00272161}",1992-12-31 00:00:00,C00272161,CLINTON/GORE '92 COMMITTEE
P20000659,1992,"SEGAL, MARY ANN TOMKINS MD",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00253740},,C00253740,DR MARY ANN SEGAL CAMPAIGN FOR PRESIDENCY COMMITTEE
P20000667,1992,"HALL, TRACY ALLEN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00253773},,C00253773,"COMMITTEE TO HAVE TRACY ""HOLLYWOOD"" HALL ELECTED"
P20000675,1992,"KERREY, J ROBERT (BOB) SENATOR",DEMOCRATIC PARTY,Challenger,P,8299713.00,8289629.00,584819.00,"{C00254250,C00255133}",1992-12-31 00:00:00,C00254250,KERREY FOR PRESIDENT
P20000709,1992,"GRITZ, JAMES ""BO""",INDEPENDENT,Challenger,P,375975.00,371648.00,4255.00,"{C00253948,C00259457,C00268318}",1993-01-31 00:00:00,C00253948,"POPULIST PARTY OF AMERICAL-NAT'L COMMITTEE-""B0"" GRITZ FOR PRESIDENT"
P20000717,1992,"ELLSWORTH, BARRY A",DEMOCRATIC PARTY,Challenger,P,1095.00,1095.00,0.00,{C00254136},1991-12-31 00:00:00,C00254136,COMMITTEE TO ELECT ELLSWORTH
P20000725,1992,"RAMSEY, DAVID SHERMAN",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00254144},,C00254144,DAVID FOR PRESIDENT COMMITTEE
P20000741,1992,"HARKIN, TOM",DEMOCRATIC PARTY,Challenger,P,6027930.00,5866603.00,161327.00,"{C00254375,C00254854}",1992-12-31 00:00:00,C00254375,AMERICANS FOR HARKIN
P20000782,1992,"WEBB, ROBERT GENE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00254680},,C00254680,ROBERT GENE WEBB
P20000816,1992,"BLOCK, SUSAN MARILYN DR",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00254961},,C00254961,COMMITTEE TO ELECT DR SUSAN BLOCK PRESIDENT
P20000824,1992,"MALLOY, STEVEN P",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00254979},,C00254979,MALLOY FOR PRESIDENT IN '92
P20000832,1992,"BRADFORD, CHADWICK LYNN",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00256180},,C00256180,LET CHADWICK LYNN BRADFORD BE PRESIDENT COMMITTEE
P20000857,1992,"KLAMMER, KENNETH E",DEMOCRATIC PARTY,Challenger,P,719.00,2858.00,0.00,{C00255935},1992-10-15 00:00:00,C00255935,K E KLAMMER FOR PRESIDENT 1992
P20000865,1992,"BOGNUDA, ABRAHAM WASHINGTON",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00255240},,C00255240,WHIG
P20000873,1992,"NORTON, CHRISTOPHER B (CHRIS)",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00255299},,C00255299,CHRIS NORTON FOR PRESIDENT COMMITTEE
P20000899,1992,"LIVINGSTONE, JAMES MEYWARD",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00255372},,C00255372,KEVIN BRUCE KARLSON
P20000915,1992,"HAYES, JAMES L",DEMOCRATIC PARTY,Challenger,P,100.00,6000.00,0.0,{C00256891},1992-12-31 00:00:00,C00256891,JAMES LEON HAYES AKA JIM HAYES
P20000923,1992,"LAUGHLIN, THOMAS ROBERT",DEMOCRATIC PARTY,Challenger,P,255793.00,255789.00,0.00,{C00255505},1992-12-31 00:00:00,C00255505,LAUGHLIN FOR PRESIDENT COMMITTEE INC
P20000931,1992,"CONDIT, BRYANT SEARS",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00255653},,C00255653,COMMITTEE TO ELECT MR CONDIT PRESIDENT
P20000964,1992,"BURNETT, ULYSSES MR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00255661},,C00255661,OPERATION AMERICA CARES
P20000980,1992,"MAHONEY, PATRICK J",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00256065},,C00256065,PAT MAHONEY FOR PRESIDENT COMMITTEE
P20000998,1992,"JENSEN, PAUL",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00256073},,C00256073,JENSEN FOR PRESIDENT
P20001004,1992,"DAUGHERTY, PAUL C",UNKNOWN,Challenger,P,0.00,5100.00,0.00,{C00265686},1992-04-15 00:00:00,C00265686,PAUL C DAUGHERTY (PCC)
P20001012,1992,"COYLE, RHONDA",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00256198},,C00256198,RHONDA COYLE FOR PRESIDENT
P20001020,1992,"WARREN, TALMADGE MARTIN",UNKNOWN,Challenger,P,0.00,0.00,0.00,{C00256271},1991-12-31 00:00:00,C00256271,CONSTITUTIONAL
P20001038,1992,"WOODS, CHARLES",DEMOCRATIC PARTY,Challenger,P,960367.00,960338.00,28.00,{C00256289},1992-10-31 00:00:00,C00256289,CHARLES WOODS FOR PRESIDENT
P20001053,1992,"WILMINGTON, VERNON LEROY",UNKNOWN,Challenger,P,0.0,0.0,25.00,{C00256479},1992-11-30 00:00:00,C00256479,VERNON WILMINGTON FOR PRESIDENT
P20001061,1992,"MEADOWS, SHERRY ANN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00257253},,C00257253,SHERRY A MEADOWS FOR PRESIDENT COMMITTEE
P20001079,1992,"GLOVER, JIM",UNKNOWN,Challenger,P,1.00,0.00,58.00,{C00256727},1992-07-14 00:00:00,C00256727,JIM GLOVER FOR PRESIDENT
P20001103,1992,"BURKE, STEPHEN",DEMOCRATIC PARTY,Challenger,P,11976.00,11976.00,0.00,{C00256750},1992-06-30 00:00:00,C00256750,PEOPLE FOR BURKE
P20001137,1992,"YIAMOUYIANNIS, JOHN ANDREW",INDEPENDENT,Challenger,P,36994.00,36501.00,0.00,{C00256909},1992-12-31 00:00:00,C00256909,JOHN YIAMOUYIANNIS FOR PRESIDENT
P20001152,1992,"BENNS, GEORGE WILLIAM",DEMOCRATIC PARTY,Challenger,P,0.0,5400.00,600.00,{C00261347},1992-02-22 00:00:00,C00261347,GEORGE W BENNS PRESIDENTIAL COMMITTEE
P20001160,1992,"EAQUINTA, JAMES",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00257030},1993-01-31 00:00:00,C00257030,JAMES EAQUINTA PRESIDENTIAL COMMITTEE
P20001178,1992,"DEHERRERA, PRIMERO HENRY",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00257170},,C00257170,VERNON H VALDEZ VIGIL DEHERRERA
P20001186,1992,"GRIFFIN, RONALD",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00257204},,C00257204,HOME WORDS
P20001202,1992,"ZAR, CURTIS",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00257261},,C00257261,COMMITTEE TO REPRESENT CURTIS ZAR
P20001210,1992,"ROGERS, TENNIE BEATRICE",REPUBLICAN PARTY,Challenger,P,24519.00,24468.00,0.00,{C00257287},1992-12-31 00:00:00,C00257287,ROGERS FOR PRESIDENT COMMITTEE
P20001228,1992,"MAYNARD, RONALD EUGENE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00257295},,C00257295,CITIZENS FOR RON MAYNARD
P20001236,1992,"PEABODY, ENDICOTT (VP)",DEMOCRATIC PARTY,Challenger,P,35927.00,35575.00,349.00,{C00257477},1992-12-31 00:00:00,C00257477,PEABODY VICE PRESIDENT COMMITTEE
P20001244,1992,"KERN, ROBERT EDWARD",AMERICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00257485},,C00257485,AMERICAN PARTY
P20001251,1992,"MCALPINE, JOHNNIE LOUIS",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00257667},,C00257667,COMMITTEE TO ELECT J LOUIS MCALPINE
P20001269,1992,"HOLCOMB, JOSEPH E",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00257675},,C00257675,JOSEPH E HOLCOMB FOR PRESIDENT
P20001277,1992,"HAWKS, TOD HOWARD",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00258871},,C00258871,PRESIDENCY FOR TOD HOWARD HAWKS CAMPAIGN COMMITTEE
P20001319,1992,"COOPER, JAMES ROBERT",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00258087},,C00258087,JAMES R COOPER
P20001327,1992,"LENNANE, JAMES PATRICK",REPUBLICAN PARTY,Challenger,P,793256.00,793255.00,0.00,{C00258095},1992-04-30 00:00:00,C00258095,LENNANE FOR PRESIDENT
P20001335,1992,"REBER, RICHARD FREDERICK JR",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00258103},,C00258103,COMMITTEE TO ELECT DICK REBER
P20001343,1992,"PULLEVERDOWN, I",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00258111},1992-10-19 00:00:00,C00258111,INDEPENDENT PRESENT FUTURE
P20001350,1992,"DEAN, DOIL ESKINE",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00258269},,C00258269,DOIL ESKINE DEAN FOR PRESIDENT
P20001384,1992,"HIGGINBOTHAM, RUFUS T",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00258889},,C00258889,HIGGINBOTHAM FOR PRESIDENT CAMPAIGN
P20001400,1992,"SIMMONS, RICKEY D",UNKNOWN,Challenger,P,4795.00,0.0,259.00,{C00258913},1992-07-15 00:00:00,C00258913,SIMMONS FOR PRESIDENT OF THE U S A 96
P20001434,1992,"PHILLIPS, HOWARD",TAXPAYERS,Challenger,P,452626.00,452676.00,506.00,{C00259390},1992-12-31 00:00:00,C00259390,TAXPAYERS FOR PHILLIPS
P20001459,1992,"SKOW, PHILIP P",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00259960},1992-06-30 00:00:00,C00259960,PHILIP P SKOW FOR PRESIDENT COMMITTEE
P20001467,1992,"CARROLL, JAMES MICHAEL (MIKE)",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00259978},,C00259978,MIKE CARROLL FOR PRESIDENT
P20001517,1992,"HYLTON, DONNA MARIE",UNKNOWN,Challenger,P,0.00,0.00,0.00,{C00260588},1992-03-26 00:00:00,C00260588,YOUTH OF AMERICA PARTY
P20001525,1992,"PENDLETON, LATON",DEMOCRATIC PARTY,Challenger,P,500000.00,899995.00,4.00,{C00260596},1992-07-15 00:00:00,C00260596,VERA WATTS FOR PRESIDENT OF THE U S OF A
P20001541,1992,"ALLEN, STANLEY FRANKLIN",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00261438},,C00261438,STANLEY FRANKLIN ALLEN COMMITTEE
P20001558,1992,"PEROT, ROSS",INDEPENDENT,Challenger,P,72923718.00,72910798.00,3675.00,"{C00263145,C00263806,C00264051,C00264317,C00271551}",1992-12-31 00:00:00,C00263145,PEROT '92
P20001566,1992,"MERWIN, JOHN DAVID",REPUBLICAN PARTY,Challenger,P,8922.00,8660.00,261.00,{C00262246},1992-02-25 00:00:00,C00262246,MERWIN FOR PRESIDENT COMMITTEE
P20001582,1992,"SELWA, ROBERT ALLEN MARK",UNKNOWN,Challenger,P,5008.00,5016.00,0.00,{C00266445},1993-01-31 00:00:00,C00266445,WHITE HOUSE - CANDIDATE COMMITTEE FOR ROBERT A SELWA
P20001616,1992,"SINKOLA, GARY LEE",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00264986},,C00264986,GARY LEE SINKOLA - PRESIDENT AMERICA
P20001624,1992,"WILLIAMS, WALTER HENRY JR",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00264994},,C00264994,COUCH POTATO COALITION/LAID BACK COMMITTEE
P20001632,1992,"WATTS, VERA",DEMOCRATIC PARTY,Challenger,P,500000.00,899995.00,4.00,{C00260596},1992-07-15 00:00:00,C00260596,VERA WATTS FOR PRESIDENT OF THE U S OF A
P20001640,1992,"SLINKER, KEIGH HAROLD",UNKNOWN,Challenger,P,120.00,315.00,0.0,{C00266569},1992-06-30 00:00:00,C00266569,SLINKER FOR PRESIDENT
P20001657,1992,"BELLIZZI, ANTHONY T",UNKNOWN,Challenger,P,2320.00,2182.00,137.00,{C00266775},1992-06-30 00:00:00,C00266775,ANTHONY BELLIZZI FOR PRESIDENT
P20001665,1992,"SACK, ROGER A",DEMOCRATIC PARTY,Challenger,P,3059.00,3059.00,40.00,{C00266973},1992-12-31 00:00:00,C00266973,PRESIDENT COMMITTEE FOR ROGER A SACK
P20001681,1992,"HAGELIN, JOHN DR",UNKNOWN,Challenger,P,1182426.00,1150934.00,30403.00,"{C00267823,C00268730,C00270264,C00270769,C00271130,C00271148,C00271155,C00271221,C00271346,C00271510,C00271528,C00271536,C00271957,C00271965,C00271973,C00271981,C00272310,C00272401,C00272419,C00272492,C00273029,C00273177,C00273649,C00273656,C00274050,C00274068,C00274126,C00274472,C00276121,C00278341,C00285130}",1992-12-31 00:00:00,C00278341,HAGELIN/TOMPKINS '92
P20001699,1992,"FETIAK, JEROME P",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00267831},,,
P20001749,1992,"PIRTLE, PHILIP ANDREW",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00271106},,C00271106,PHIL PIRTLE WACKY CAMPAIGN COMMITTEE
P20001756,1992,"KUBBS, DMITRI A ""PETE""",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00271114},,C00271114,PETE KUBBS WACKY CAMPAIGN COMM
P20001764,1992,"NATE, JEAN JOIE DE'VIVRE",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00271122},,C00271122,PERMANENT MEMBER NATIONAL SENATORIAL COMM
P20001798,1992,"SLIGH, HENRY MICHAEL",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00273326},,C00273326,GET A SLIGH PRESIDENT IN 92 COMMITTEE (GASP)
P20001806,1992,"DANIELS, RONALD",INDEPENDENT,Challenger,P,5714.00,7142.00,1058.00,{C00273367},1992-09-30 00:00:00,C00273367,RON DANIELS FOR PRESIDENT
P20001814,1992,"DONNELLY, EDWIN",UNKNOWN,Challenger,P,0.00,0.00,0.00,{C00273623},1992-09-25 00:00:00,C00273623,EDWIN DONNELLY FOR PRESIDENT
P20001830,1992,"CONGDON, BOB",UNKNOWN,Challenger,P,10000.00,9998.00,0.00,{C00277269},1992-12-31 00:00:00,C00277269,BOB CONGDON CAMPAIGN COMMITTEE
P20001863,1992,"CHANG, EYAN V",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00275925},,C00275925,WAWONA
P20001871,1992,"BROWN-GERDINE, KAREN E",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00276196},,C00276196,KAREN E BROWN-GERDINE NATIONAL LOBBYIST
P20001889,1992,"DOWNEY, ROBERT JACK",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00278358},,C00278358,ROBERT DOWNEY (ALIAS: MISTER MEGABUCKS) FOR PRESIDENT COMMITTEE
P20001897,1992,"HALYARD, HELEN",UNKNOWN,Challenger,P,55021.00,54685.00,336.00,{C00278366},1992-11-20 00:00:00,C00278366,WORKERS LEAGUE ELECTION COMMITTEE
P40000143,1992,"TOLBOW, LEONARD D",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00157859},,C00157859,PRESIDENCY THE UNITED STATES COMMITTEE FOR TALBOW
P40000234,1992,"HAWKINSON, CARLA K SCHRAM",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00164343},,C00164343,DEMOCRATS FOR CARLA
P40000259,1992,"STEWART, FRANK MRS",DEMOCRATIC PARTY,Challenger,P,211.00,211.00,0.00,{C00250902},1991-12-31 00:00:00,C00250902,STEWART PRESIDENTIAL CLUB
P40000382,1992,"OGIN, FREDERICK EUGENE",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00251231},1992-09-30 00:00:00,C00251231,FREDERICK E OGIN
