cid,FirstLastP,Rcpts,Spent,PACs,Indivs,Cand,Other,EndCash,LgIndivs,SmIndivs,enddate,ReleaseDate,VotePercent,Result,CRPICO,State,IncCID,Incumbent,primarydate,DistIDCurr,capeye,sort,SmLgIndivsNote
N00028138,Brian Schatz (D),9841175.48,7594010.86,2824178.0,6974531.029999999,0.0,42466.45,2247164.0,6508094.0,466433.03,2016-12-31 00:00:00 +0000,2017-05-18 00:00:00 +0000,73.6,W,I,Hawaii,"","",2016-08-13 00:00:00 +0000,HIS1,0,1,N
N00013294,John Carroll (R),82940.0,54417.0,0.0,22107.0,60833.0,0.0,-5516.0,19750.0,2357.0,2016-11-28 00:00:00 +0000,2017-05-18 00:00:00 +0000,22.2,L,C,Hawaii,"","",2016-08-13 00:00:00 +0000,    ,0,2,N
N00032250,John Giuffre (3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2017-05-18 00:00:00 +0000,0.0, ,C,Hawaii,"","",2016-08-13 00:00:00 +0000,,0,2,N
N00036680,Michael Kokoski (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2017-05-18 00:00:00 +0000,0.0, ,C,Hawaii,"","",2016-08-13 00:00:00 +0000,,0,2,N
