candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P00003350,2000,"CHAVIS-ROCKER, ANGEL JOY",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00341610},1998-12-31 00:00:00,C00341610,ANGEL JOY CHAVIS-ROCKER COMMITTEE FOR PRESIDENT
P00003368,2000,"HILL, CLAY OLIVER",OTHER,Challenger,P,0.0,0.0,0.0,{C00341883},,C00341883,POPULIST-DEMOCRATIC VIKING (PCC CLAY HILL)
P00003376,2000,"SMITH, ROBERT C",REPUBLICAN PARTY,Open seat,P,1670085.00,1506115.00,0.00,{C00342139},2000-11-30 00:00:00,C00342139,BOB SMITH FOR PRESIDENT COMMITTEE INC
P00003384,2000,"BELLIS, JOSEPH KIDD III",NONE,Challenger,P,57089.00,0.00,57090.00,{C00342188},2000-08-11 00:00:00,C00342188,JOE BELLIS AN AMERICAN FOR PRESIDENT 2000
P00003400,2000,"PALICKI, BERNARD",INDEPENDENT,Challenger,P,9261.00,9248.00,535.00,{C00341982},2000-12-31 00:00:00,C00341982,SPIRIT OF '76 COMMITTEE TO ELECT BERNARD PALICKI
P00003442,2000,"BENNETT, PAULA ELIZABETH",OTHER,Challenger,P,0.0,0.0,0.0,{C00342477},,C00342477,PAULA E BENNETT FOR PRESIDENT
P00003467,2000,"ZISKIS, ABRAHAM",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00342535},,C00342535,ZISKIS COMMITTEE; THE
P00003475,2000,"MILLER, MICHAEL TRACY",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.0,{C00342808},1999-08-30 00:00:00,C00342808,DEMOCRAT (PCC MICHAEL MILLER)
P00003491,2000,"BAUER, GARY L",REPUBLICAN PARTY,Open seat,P,14101677.66,13870884.39,54232.91,{C00342774},2000-12-31 00:00:00,C00342774,BAUER FOR PRESIDENT 2000 INC.
P00003525,2000,"HUNT, HARRY SUMNER",REPUBLICAN PARTY,Challenger,P,11000.00,11000.00,0.00,{C00343046},2000-03-15 00:00:00,C00343046,COMMITTEE TO ELECT HARRY S HUNT PRESIDENT OF THE UNITED STATES OF AMERICA
P00003533,2000,"FERGUSON, TEE",,Challenger,P,0.0,0.0,0.0,{C00343038},,C00343038,TEE FERGUSON FOR PRESIDENT EXPLORATORY COMMITTEE
P00003541,2000,"GARINGER, CHARLES EUGENE",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.0,{C00343251},1999-07-15 00:00:00,C00343251,CHARLES E GARINGER WE GIVE A DARN ABOUT OUR FELLOWMAN COMMITTEE; THE
P00003566,2000,"STURK, JEFFREY FORREST",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00343731},2000-03-31 00:00:00,C00343731,STURK FOR PRESIDENT
P00003574,2000,"COLEMAN, JAMES ANDREA",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00343798},,C00343798,JAMES ANDREA COLEMAN (PCC)
P00003582,2000,"ZUPAN, MATHEW LAMBERT",INDEPENDENT AMERICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00343780},,C00343780,PRESIDENCY 2000 MATHEW ZUPAN FOR PRESIDENT
P00003608,2000,"CAIN, HERMAN",REPUBLICAN PARTY,Challenger,P,28537.00,28537.00,0.00,{C00343913},1999-06-30 00:00:00,C00343913,CAIN FOR PRESIDENT INC
P00003616,2000,"DAVENPORT, GERALD STEVEN",INDEPENDENT,Challenger,P,923.00,923.00,0.00,{C00344309},2000-06-30 00:00:00,C00344309,PEOPLE TO ELECT GERALD DAVENPORT PRESIDENT 2000
P00003632,2000,"AWARD, DONALD PAUL",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.00,{C00344382},2001-01-31 00:00:00,C00344382,COMMITTEE TO ELECT DONALD AWARD; THE
P00003640,2000,"LANCE-COUNCIL, TEMPERANCE ALESHA",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00345082},,C00345082,ANTI-HYPOCRISY COMMITTEE: THE
P00003657,2000,"MURPHY, JACK LEE DR DDS",REFORM PARTY,Challenger,P,0.0,0.0,0.0,{C00344820},,C00344820,NEW REFORM PARTY ELECTION COMMITTEE
P00003665,2000,"LEVY, C W LEVI",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00344895},,C00344895,"LEVY, C W ""LEVI"""
P00003673,2000,"SCHUMAKER, ROBERT GRANER",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00344937},,C00344937,ROBERT GRANER SCHUMAKER
P00003707,2000,"JACKSON, MICHAEL JOESEPH MR",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00345447},,C00345447,MR PRESIDENT MICHAEL J JACKSON REPUBLICAN CAMPAIGN COMMITTEE
P00003715,2000,"ASHE, WARREN R PRESIDENT",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00345454},,C00345454,PRESIDENT WARREN RODERICK ASHE
P00003723,2000,"GIBSON, EDWARD PRINCE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00345462},,C00345462,PRINCE EDWARD GIBSON FOR PRESIDENT CHARITABLE INSTITUTION
P00003731,2000,"MARTIN, ANDY",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00345850},,,
P00003749,2000,"EMERSON, ZELMA ESTHER",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00347575},,C00347575,ZELMA EMERSON FOR PRESIDENT
P00003764,2000,"HALE, RICHARD ALAN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,"{C00346205,C00346213,C00346221}",,C00346205,COMMITTE TO ELECT RICHARD ALAN HALE AND THE NEW DEMOCRACY
P00003772,2000,"REED, LARRY K (VICE PRES)",DEMOCRATIC PARTY,Challenger,P,110.00,129.00,28.00,{C00341750},2000-12-31 00:00:00,C00341750,CAMPAIGN TO ELECT LARRY K REED UNITED STATES VICE PRESIDENT THE UNCORRUPTIBLE COMMITTEE
P00003780,2000,"HINES, LARRY",LIBERTARIAN PARTY,Challenger,P,0.0,0.0,0.0,{C00346387},,C00346387,LARRY HINES IN 2000
P00003806,2000,"HATCH, ORRIN GRANT",REPUBLICAN PARTY,Open seat,P,2647890.00,2622995.00,30225.00,{C00346783},2000-12-31 00:00:00,C00346783,ORRIN HATCH PRESIDENTIAL EXPLORATORY COMMITTEE INC
P00003814,2000,"MALONE, YEHANNA JOAN M M",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00346528},1999-12-31 00:00:00,C00346528,Y MALONE IN 2004
P00003822,2000,"SAUNDERS, BRIAN DAVID",OTHER,Challenger,P,5142.00,5142.00,0.00,{C00346791},1999-11-20 00:00:00,C00346791,INTERNET PARTY SAUNDERS FOR PRESIDENT
P00003830,2000,"ALVAREZ, PARIS",OTHER,Challenger,P,0.0,0.0,0.0,{C00346841},,C00346841,PARIS FOR PRESIDENT CAMPAIGN
P00003863,2000,"TRENT, JOHN J ""SWARTZ""",OTHER,Challenger,P,0.0,0.0,0.0,{C00337774},1999-06-30 00:00:00,C00337774,TRI-MET LIMITED
P00003871,2000,"PUESCHEL, DEBORAH KATZ",NONE,Challenger,P,0.0,0.0,0.0,{C00347815},,C00347815,DKP FOR PRESIDENT (DEBORAH KATE PUESCHEL)
P00003889,2000,"MCREYNOLDS, DAVID",UNKNOWN,Challenger,P,33134.00,29710.00,3209.00,{C00347609},2000-12-31 00:00:00,C00347609,MCREYNOLDS 2000 COMMITTEE
P00003897,2000,"WALLACE, WILLIAM L",,Challenger,P,0.0,0.0,0.0,{C00347617},,C00347617,WALLACE 2000
P00003921,2000,"CALDERWOOD, RICHARD EUGENE",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00347781},,C00347781,COMMITTEE TO ELECT RICHARD E CALDERWOOD
P00003962,2000,"SCHRINER, JOE",REPUBLICAN PARTY,Challenger,P,21881.00,22746.00,857.00,{C00349555},2000-11-30 00:00:00,C00349555,SCHRINER PRESIDENTIAL ELECTION COMMITTEE
P00003970,2000,"BOWMAN, ROBERT MARCUS SR",REFORM PARTY,Challenger,P,34889.00,34469.00,418.00,{C00348367},2000-12-31 00:00:00,C00348367,BOWMAN 2000 PRESIDENTIAL CAMPAIGN COMMITTEE
P00003988,2000,"WESTOVER, VEREL TRACY SR",REPUBLICAN PARTY,Challenger,P,11403.00,11381.00,22.00,{C00348474},1999-12-31 00:00:00,C00348474,VEREL TRACY WESTOVER SR REPUBLICAN FOR PRESIDENT OF THE UNITED STATES OF AMERICA
P00004002,2000,"FRANK, LONNIE DANELL DR",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00348680},2000-03-31 00:00:00,C00348680,DR LONNIE FRANK FOR PRESIDENT
P00004010,2000,"FITZPATRICK, JOHN MICHAEL",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00362160},,C00362160,WRITE-IN JOHN MICHAEL FITZPATRICK FOR PRESIDENT
P00004028,2000,"CARLSEN, RONALD RAYNE",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00348847},,C00348847,RONALD CARLSEN PRESIDENTIAL CAMPAIGN
P00004036,2000,"STARR, JULIAN",,Challenger,P,0.0,0.0,0.0,"{C00348862,C00354738}",,C00348862,JULIAN STARR FOR PRESIDENT IN 2016
P00004044,2000,"BECK, JERRY G",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00348870},,C00348870,PAID FOR BY THE COMMITTEE FOR RESPONSIBLE CHANGE
P00004051,2000,"CARROLL, HARVEY JR",REFORM PARTY,Challenger,P,0.0,0.0,0.0,{C00349027},,C00349027,JR CARROLL FOR PRESIDENT
P00004069,2000,"WATKINS, DAVID WAYNE",CITIZENS' PARTY,Challenger,P,0.0,0.0,0.0,{C00349068},,C00349068,CITIZENS COMMITTEE (PCC WATKINS)
P00004077,2000,"PEARLMAN, DANIEL JOSEPH",OTHER,Challenger,P,0.0,0.0,0.0,{C00349076},,C00349076,DANIEL JOSEPH PEARLMAN FOR PRESIDENT FOUNDATION
P00004093,2000,"JOSEPH, RHAWN ""GABRIEL"" PHD",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00349332},,C00349332,JOSEPH FOR PRESIDENT.COM
P00004101,2000,"PHIPPS, JAMES RAY",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00349472},2000-01-31 00:00:00,C00349472,NATIONAL TEE-PARTY
P00004127,2000,"GUMZ, MARCUS JOY",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00349738},,C00349738,MARCUS GUMZ (PERSONAL)
P00004135,2000,"HANKINS, GERALD LAMAR MR",DEMOCRATIC PARTY,Challenger,P,115000.00,125200.00,39800.00,{C00350058},1999-12-31 00:00:00,C00350058,GERALD HANKINS FOR PRESIDENT
P00004150,2000,"PETERS, JEFFREY BLAIR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00350389},,C00350389,PETERS FOR PRESIDENT
P00004168,2000,"WEBER, GEORGE D",REFORM PARTY,Challenger,P,0.0,0.0,0.0,{C00350645},,C00350645,WEBER ACTION COMMITTEE
P00004176,2000,"THOMPSON, EIRK",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00350652},,C00350652,NO WAR NOW--THE EFFORT TO NOMINATE ERIK THOMPSON
P00004184,2000,"TAYLOR, JIM",DEMOCRATIC PARTY,Challenger,P,1882.00,1797.00,74.00,{C00350660},2000-12-31 00:00:00,C00350660,COMMITTEE TO ELECT JIM TAYLOR PRESIDENT
P00004200,2000,"VITULLO, EVELYN LOUISE",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.00,{C00350827},2000-11-30 00:00:00,C00350827,"VITULLO, EVELYN L"
P00004226,2000,"WARD, CARLET DEETTA",INDEPENDENT,Challenger,P,6781.00,2316.00,764.00,{C00352153},2000-10-15 00:00:00,C00352153,INDEPENDENT COMMITTEE TO ELECT CARLET WARD FOR PRESIDENT
P00004242,2000,"CURTIS, ROBERT CHARLES",NONE,Challenger,P,0.0,0.0,0.0,{C00351668},,C00351668,MILLENNIUM FOR CURTIS
P00004291,2000,"TOROSIAN, MICHAEL PAUL",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00352005},,C00352005,MICHAEL PAUL TOROSIAN FOR PRESIDENT 2000
P00004317,2000,"RAPUANO, LOUIS JAMES JR",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00355313},,C00355313,LOUIS JAMES RAPUANO JR (PCC)
P00004333,2000,"PETTWAY, SYLVESTER JR",UNKNOWN,Challenger,P,5033.00,4848.00,0.00,{C00358382},2000-12-31 00:00:00,C00358382,COMMITTEE TO ELECT SYLVESTER J PETTWAY FOR PRESIDENT
P00004358,2000,"JONES, ALFONZO MR",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.00,{C00352864},2000-06-30 00:00:00,C00352864,MR ALFONZO JONES FOR PRESIDENT OF USA
P00004408,2000,"GORMAN, DONALD W",LIBERTARIAN PARTY,Challenger,P,45524.00,50273.00,2754.00,{C00354126},2000-12-31 00:00:00,C00354126,GORMAN FOR PRESIDENT
P00004424,2000,"GREENSTEIN, MARK STEWART",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00354324},,C00354324,GREENSTEIN 2000
P00004440,2000,"PEARMAN, BILLY RAY",REFORM PARTY,Challenger,P,240.00,226.00,14.00,{C00355164},2000-06-30 00:00:00,C00355164,PEARMAN FOR PRESIDENT COMMITTEE
P00004465,2000,"BRASS, HERMAN G JR",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00355081},,C00355081,FLY NATIONAL FLY BIRDS PARTY
P00004481,2000,"HILLER, DEAN LEWIS",REFORM PARTY,Challenger,P,0.0,0.0,0.0,{C00356188},,C00356188,DEAN HILLER FOR PRESIDENT 2001
P00004499,2000,"SKINNER, CHARLES BRYANT",REFORM PARTY,Challenger,P,0.00,5800.00,0.00,{C00356196},2001-01-31 00:00:00,C00356196,SKINNER 2000
P00004523,2000,"DEMING, SHARON WANDA",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00356659},,C00356659,SHARON HARRELL CAMPAIGN
P00004531,2000,"HESS, BARRY",,Challenger,P,6728.00,19656.00,0.00,{C00356931},2000-06-30 00:00:00,C00356931,BARRY HESS FOR PRESIDENT COMMITTEE
P00004549,2000,"HERN, JERRY II",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00356972},2000-11-07 00:00:00,C00356972,COMMITTEE TO ELECT JERRY HERN II AS U S PRESIDENT
P00004556,2000,"VENSON, RANDALL ALAN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00357111},,C00357111,RANDALL VENSON FOR PRESIDENT COMMITTEE
P00004564,2000,"BONDS, ADAM LEE",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00357913},,C00357913,COMMITTEE TO ELECT ADAM BONDS
P00004572,2000,"WINTERS, GARY THOMAS",NONE,Challenger,P,0.00,0.00,0.0,{C00358028},2000-12-31 00:00:00,C00358028,COMMITTEE TO ELECT GARY WINTERS
P00004598,2000,"REGAN, ARTHUR JOSEPH",NONE,Challenger,P,0.0,0.0,0.0,{C00358309},,C00358309,COMMITTEE TO ELECT ARTHUR J REGAN FOR PRESIDENT OF THE UNITED STATES OF AMERICA
P00004606,2000,"HUMPHREY, ROBERT FLETCHER",,Challenger,P,0.0,0.0,0.0,{C00358523},,C00358523,ROBERT FLETCHER HUMPHREY SR PRESIDENTIAL
P00004614,2000,"VISMAN, DAVID CHARLES",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00358705},,C00358705,DAVID'S COMMITTEE FOR PRESIDENT
P00004648,2000,"WENTZ, TROY",REFORM PARTY,Challenger,P,6252.00,6101.00,151.00,{C00359224},2000-11-27 00:00:00,C00359224,TROY WENTZ FOR PRESIDENT
P00004671,2000,"KUBBY, STEVE",LIBERTARIAN PARTY,Challenger,P,250.00,250.00,0.00,{C00359232},2000-07-15 00:00:00,C00359232,KUBBY FOR VICE-PRESIDENT
P00004697,2000,"STORINO, MICHAEL JOSEPH",UNKNOWN,Challenger,P,0.00,12000.00,0.0,"{C00359497,C00361808}",2001-01-15 00:00:00,C00359497,LIAISON COMMITTEE FEDERALIST 2000 NATIONAL CONVENTION
P00004705,2000,"STRICKLAND, GLORIA DAWN",INDEPENDENT,Challenger,P,15642.00,35642.00,0.00,{C00360222},2000-12-01 00:00:00,C00360222,STRICKLAND 2000 FOR U S PRESIDENT
P00004747,2000,"FAZZARI, CLARITA",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00360537},2000-10-15 00:00:00,C00360537,COMMITTEE TO ELECT CLARITA FAZZARI PRESIDENT OF THE UNITED STATES
P00004754,2000,"LIEBERMAN, JOE",DEMOCRATIC PARTY,Challenger,P,64850.00,64849.00,0.00,{C00360859},2000-10-31 00:00:00,C00360859,LIEBERMAN FOR VICE PRESIDENT
P00004770,2000,"KENNEDY-SHAFFER, ALAN",NONE,Challenger,P,0.00,0.00,0.00,{C00361105},2000-11-18 00:00:00,C00361105,ALAN KENNEDY-SHAFFER CAMPAIGN COMMITTEE
P00004796,2000,"OFFICEWALA, RAJ ALISON",NONE,Challenger,P,924.00,11567.00,10643.00,{C00361550},2000-12-31 00:00:00,C00361550,RAJ ALISON OFFICEWALA (PCC)
P00004804,2000,"DONOVAN, ROBERT PATRICK",UNKNOWN,Challenger,P,0.00,0.00,0.00,{C00362038},2001-01-01 00:00:00,C00362038,COMMITTEE TO ELECT BOB DONOVAN; THE
P00004812,2000,"MARTH, SHARON",INDEPENDENT,Challenger,P,0.00,0.00,500.00,{C00362509},2000-12-03 00:00:00,C00362509,MARTH 2000 FOR US VICE PRESIDENT
P00004820,2000,"PFEFFER, STEVEN ARTHUR",NONE,Challenger,P,0.00,0.00,0.00,{C00362889},2000-12-31 00:00:00,C00362889,STEVEN ARTHUR PFEFFER FOR PRESIDENT
P00004838,2000,"KENYON, WILLIAM M SR REV",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00362988},,C00362988,COMMITTEE TO ELECT REV WILLIAM M KENYON PRESIDENT OF THE UNITED STATES
P20000089,2000,"FELLURE, LOWELL JACKSON",REPUBLICAN PARTY,Challenger,P,25553.00,25553.00,590.00,{C00278457},2000-12-31 00:00:00,C00278457,JACK FELLURE CAMPAIGN COMMITTEE
P20000329,2000,"CAPLETTE, RAYMOND JOSEPH",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00306688,C00360602}",,C00360602,CAPLETTE FOR PRESIDENT
P20000337,2000,"STRAUSS, MICHAEL ROSS TUNICK",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00250803},,C00250803,COMMITTEE TO REELECT MICHAEL STRAUSS
P20000527,2000,"NADER, RALPH",UNKNOWN,Challenger,P,9890460.44,9196716.74,153824.60,"{C00354407,C00355222}",2000-12-31 00:00:00,C00355222,NADER 2000 PRIMARY COMMITTEE INC
P20000550,2000,"HOWARD, MILDRED (MILLIE) T",REPUBLICAN PARTY,Challenger,P,208.00,234.00,27.00,"{C00252833,C00279745}",2000-12-31 00:00:00,C00279745,MILLIE HOWARD FOR PRESIDENT
P20001202,2000,"ZAR, CURTIS",UNKNOWN,Challenger,P,0.00,0.00,0.0,{C00257261},2000-10-15 00:00:00,C00257261,COMMITTEE TO REPRESENT CURTIS ZAR
P20001210,2000,"ROGERS, TENNIE BEATRICE",REPUBLICAN PARTY,Challenger,P,2391.00,2391.00,0.00,{C00325134},1999-03-22 00:00:00,C00325134,TENNIE ROGERS FOR PRESIDENT COMMITTEE
P20001319,2000,"COOPER, JAMES R",INDEPENDENT,Challenger,P,0.0,0.0,0.0,"{C00258087,C00303917,C00345561}",,C00303917,OUR WORK FOR THE PUBLIC (PCC COOPER)
P20001418,2000,"BALLARD, GEORGE H III",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00325233},,C00325233,GEORGE H BALLARD III FOR PRESIDENT 2000
P20001434,2000,"PHILLIPS, HOWARD",UNKNOWN,Challenger,P,313940.00,311533.00,1995.00,"{C00259390,C00310847,C00349209}",2000-12-31 00:00:00,C00349209,PHILLIPS 2000 INC
P20001475,2000,"FLYNN, RICHARD FRANCIS",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00279893,C00335844,C00362665}",,C00362665,PRO-LIFE AMERICA COMMITTEE
P20001632,2000,"WATTS, VERA",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00260596,C00355172}",,C00355172,VERA WATTS FOR PRESIDENT OF US OF AMERICA
P20001640,2000,"SLINKER, KEITH HAROLD",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00266569,C00359109}",,C00359109,SLINKER FOR PRESIDENT CAMPAIGN COMMITTEE
P20001681,2000,"HAGELIN, JOHN SAMUEL",UNKNOWN,Challenger,P,2295582.00,2298562.00,676.00,"{C00304956,C00345231,C00361790}",2000-12-31 00:00:00,C00361790,HAGELIN/GOLDHABER
P40000382,2000,"OGIN, FRED EUGENE",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,"{C00251231,C00349340}",2000-11-13 00:00:00,C00349340,FREDERICK EUGENE OGIN
P40000473,2000,"DOTY, CHARLES R",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00313460},,C00313460,CHARLES R DOTY FOR PRESIDENT
P40000564,2000,"KREML, WILLIAM PARKER",DEMOCRATIC PARTY,Challenger,P,30394.00,30040.00,0.00,"{C00255109,C00347773}",2000-03-31 00:00:00,C00347773,KREML CAMPAIGN; THE
P40000648,2000,"WINN, ROBERT BRYANT",UNKNOWN,Challenger,P,0.00,0.00,0.00,"{C00281527,C00346122}",2000-11-17 00:00:00,C00346122,ROBERT B WINN FOR PRESIDENT
P40000853,2000,"MASTERS, ISABELL",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00304626},,C00304626,DR ISABELL MASTERS-LOOKING BACK COMMITTEE
P40001109,2000,"SAINT AUGUSTINE, CAESAR",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00317024},,C00317024,GET EVEN WITH THE STATE-FEDERAL & LOCAL LEVEL COMMITTEE; THE
