candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P00000646,1980,"WILSON, LUTHER JAMES",REPUBLICAN PARTY,,P,0.00,0.00,0.0,{C00110122},1980-06-30 00:00:00,C00110122,REPUBLICAN ELECTION CAMPAIGN CMTE (PCC WILSON)
P00000653,1980,"SANCHEZ, ARTHUR P",UNKNOWN,,P,0.0,0.0,0.0,{C00109785},,C00109785,HISPANO-AMERICANO CAMPAIGN COMMITTEE
P00000679,1980,"CARROLL, JERRY LEON",INDEPENDENT,,P,414.00,541.00,0.0,{C00108902},1980-12-31 00:00:00,C00108902,JERRY CARROLL FOR PRESIDENT COMMITTEE
P00000687,1980,"MCCLOUD, WALTER JAMES",REPUBLICAN PARTY,,P,0.0,0.0,0.0,{C00109074},,C00109074,"MCCLOUD, CENTRAL CAMPAIGN COMMITTEE"
P00000695,1980,"BOREN, JAMES HARLAN",INDEPENDENT,,P,148.00,148.00,0.0,{C00109082},1980-05-14 00:00:00,C00109082,JIM BOREN FOR VICE PRESIDENT
P00000711,1980,"WILLIAMS, HERMAN (BARNES B )",REPUBLICAN PARTY,,P,0.0,0.0,0.0,{C00111823},1980-03-31 00:00:00,C00111823,HERMAN B WILLIAMS ADVISORY COMMITTEE
P00000729,1980,"MUZYK,GEORGE ALEXANDER",INDEPENDENT,Challenger,P,25.00,0.00,0.0,{C00109249},1980-07-01 00:00:00,C00109249,MODERATE INDEPENDENT (PCC MUZYK)
P00000737,1980,"STEVENS, EARL VERN BLACKJACK",INDEPENDENT,,P,0.00,0.00,0.0,{C00109256},1979-09-01 00:00:00,C00109256,EARL V BLACKJACK STEVENS FOR UNITED STATES PRESIDENT
P00000752,1980,"GLOVER, JAMES I",DEMOCRATIC PARTY,,P,0.00,0.00,0.0,{C00108761},1980-04-10 00:00:00,C00108761,JAMES I GLOVER CAMPAIGN COMMITTEE
P00000760,1980,"HOPSON, ROBERT WAVERLY III",UNKNOWN,,P,0.0,0.0,0.0,{C00109538},,C00109538,ROBERT WAVERLY HOPSON III FOR PRESIDENT CMTE
P00000778,1980,"SULLIVAN, DONALD J",UNKNOWN,,P,0.0,0.0,0.0,{C00110247},,C00110247,DONALD J SULLIVAN FOR PRESIDENT COMMITTEE
P00000786,1980,"ANDERSON, JOHN B",INDEPENDENT,,P,24367690.00,22189510.00,0.0,"{C00109660,C00126417}",1980-12-31 00:00:00,C00126417,NATIONAL UNITY CAMPAIGN FOR JOHN ANDERSON
P00000794,1980,"LAND, JAMES ALBERT JR",UNKNOWN,,P,0.0,0.0,0.0,{C00109942},,C00109942,JAMES LAND CORP OF TEXAS
P00000802,1980,"ROLLINSON,RAY",DEMOCRATIC PARTY,,P,30000.00,27505.00,0.0,{C00109975},1980-12-31 00:00:00,C00109975,RAY ROLLINSON FOR VICE PRESIDENT
P00000810,1980,"AHERN, FRANK",DEMOCRATIC PARTY,,P,1320.00,1373.00,0.0,{C00110114},1979-12-31 00:00:00,C00110114,FRANK AHERN FOR PRESIDENT
P00000828,1980,"BOST, ERNEST WILLIAM",REPUBLICAN PARTY,,P,0.0,0.0,0.0,{C00110155},,C00110155,ERNEST WILLIAM BOST (PCC)
P00000851,1980,"GRAYSON, RICHARD",DEMOCRATIC PARTY,,P,0.00,0.00,0.0,{C00110601},1979-12-31 00:00:00,C00110601,GRAYSON FOR PRESIDENT 1984
P00000869,1980,"GRAHAM, JOSEPH MCDERMOTT JR",INDEPENDENT,,P,0.0,0.0,0.0,{C00110718},,C00110718,GRAHAM
P00000885,1980,"MCCORMACK, ELLEN",UNKNOWN,,P,83414.00,81098.00,0.0,{C00110668},1980-11-24 00:00:00,C00110668,ELLEN MCCORMACK FOR PRESIDENT COMMITTEE
P00000901,1980,"MACNEIL, DONALD JAMES",REPUBLICAN PARTY,,P,210.00,204.00,0.0,{C00111468},1980-12-31 00:00:00,C00111468,DONALD JAMES  PERROTT MACNEIL PRESIDENTIAL CAMPAIGN COMM.
P00000919,1980,"BARTON, JAMES WILLIAM",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00110833},,C00110833,COMMUNIST PARTY OF AMERICA (PCC BARTON)
P00000935,1980,"WADE, DAVID VINCENT MR",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00111013},,C00111013,DAVID VINCENT WADE FOR U.S. PRESIDENT CMTE.
P00000943,1980,"SILBIGER, STEVEN ALAN",INDEPENDENT,,P,0.00,0.00,0.0,{C00111021},1980-04-01 00:00:00,C00111021,SILBIGER FOR PRESIDENT COMMITTEE
P00000950,1980,"JOHNSON, CHARLES MILTON",NONE,,P,0.0,0.0,0.0,{C00111054},,C00111054,CHARLES MILTON JOHNSON FOR PRESIDENT COMMITTEE
P00000968,1980,"KENNEDY, EDWARD M.",DEMOCRATIC PARTY,Challenger,P,16862212.00,16735701.00,0.0,{C00115022},1980-12-31 00:00:00,C00115022,KENNEDY FOR PRESIDENT COMMITTEE
P00001107,1980,"RUGGIERRIO, STANLEY RANDOLPH DR",REPUBLICAN PARTY,,P,10.00,0.00,0.0,{C00111369},1979-12-31 00:00:00,C00111369,"YOUNG REPUBLICAN COMMITTEE, THE (RUGGERRIO)"
P00001149,1980,"KAY, RICHARD B",DEMOCRATIC PARTY,,P,31778.00,31778.00,0.0,{C00111492},1980-06-30 00:00:00,C00111492,"KAY, RICHARD B"
P00001214,1980,"WHETSTONE, JAMES DEYERLE",REPUBLICAN PARTY,,P,0.0,0.0,0.0,{C00111906},,C00111906,"JAMES WHETSTONE FOR PRESIDENT COMMITTEE, THE"
P00001222,1980,"SHUBERT, JIMMY RAY",UNKNOWN,,P,440.00,498.00,0.0,{C00111914},1980-12-31 00:00:00,C00111914,CONCIL OF CONTRAESTABLISHMENT CONSERVATIONISTS (PCC SHUBERT)
P00001230,1980,"KURLAND, NORMAN",REPUBLICAN PARTY,,P,1519.00,1519.00,0.0,{C00112029},1980-05-31 00:00:00,C00112029,NORMAN G KURLAND FOR PRESIDENT COMMITTEE
P00001248,1980,"FRANCIS, ENNIS",DEMOCRATIC PARTY,,P,1155.00,1110.00,0.0,{C00112037},1980-01-31 00:00:00,C00112037,ENNIS FRANCIS FOR VICE-PRESIDENT COMMITTEE
P00001255,1980,"BURCH, JAMES H",DEMOCRATIC PARTY,,P,932.00,931.00,0.0,{C00112045},1980-03-16 00:00:00,C00112045,JAMES H BURCH FOR PRESIDENT COMMITTEE
P00001263,1980,"KERSEY, TOMMY",REPUBLICAN PARTY,,P,633.00,633.00,0.0,{C00112052},1980-01-31 00:00:00,C00112052,TOMMY KERSEY FOR VICE-PRESIDENT COMMITTEE
P00001271,1980,"PRESSLER, LARRY",REPUBLICAN PARTY,,P,63975.00,63469.00,0.0,{C00112102},1980-12-31 00:00:00,C00112102,LARRY PRESSLER FOR PRESIDENT COMMITTEE
P00001305,1980,"LUX, WALTER GERHARD",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00112409},,C00112409,COMMITTEE TO NOMINATE LUX FOR PRESIDENT
P00001313,1980,"THACKER, MARLIN D",DEMOCRATIC PARTY,,P,0.00,29.00,0.0,{C00116053},1981-01-29 00:00:00,C00116053,COMMITTEE TO ELECT THACKER FOR PRESIDENT
P00001347,1980,"CAMERON, BRUCE J",LIBERTARIAN PARTY,,P,5832.00,5587.00,0.0,{C00112805},1980-12-31 00:00:00,C00112805,CAMERON FOR VICE PRESIDENT COMMITTEE
P00001354,1980,"PULLEY, ANDREW",SOCIALIST WORKERS PARTY,,P,189818.00,189846.00,0.0,"{C00112821,C00126714,C00132340}",1980-12-31 00:00:00,C00112821,SOCIALIST WORKERS PRESIDENTIAL CAMPAIGN COMMITTEE
P00001370,1980,"KIRKPATRICK, FREDERICK DOUGLASS",FREEDOM LABOR PARTY,,P,0.0,0.0,0.0,{C00112912},,C00112912,PEOPLES CMTE TO ELECT KIRKPATRICK IN 1980
P00001388,1980,"BEARD, EDWARD P",DEMOCRATIC PARTY,,P,0.00,0.00,0.0,{C00112920},1979-09-30 00:00:00,C00112920,EDDY FOR TEDDY COMMITTEE
P00001420,1980,"SONNIER, PAUL ELMORE JR",NONE,,P,0.0,0.0,0.0,{C00113217},,C00113217,COMMITTEE TO ELECT PAUL SONNIER
P00001438,1980,"MACDONALD, DONALD KEITH",REPUBLICAN PARTY,,P,0.00,0.00,0.0,{C00113274},1979-12-31 00:00:00,C00113274,DONALD KEITH MACDONALD FOR PRESIDENT COMMITTEE
P00001495,1980,"SHOFNER, BOBBIE WELDON",DEMOCRATIC PARTY,,P,0.00,364.00,0.0,{C00113795},1980-12-31 00:00:00,C00113795,NEVADA COMMITTEE TO ELECT SHOFNER PRESIDENT
P00001503,1980,"CARLSON, WILLIAM EDWARD",REPUBLICAN PARTY,,P,533.00,291.00,0.0,{C00113993},1979-12-31 00:00:00,C00113993,COMMITTEE TO ELECT WILLIAM E CARLSON
P00001511,1980,"BYNUM, PAUL",DEMOCRATIC PARTY,,P,259.00,259.00,0.0,{C00114199},1979-11-13 00:00:00,C00114199,COMMITTEE TO ELECT PAUL BYNUM
P00001537,1980,"GRAHAM, JOHN MILTON",NONE,,P,0.0,0.0,0.0,{C00114496},,C00114496,"LITTLE PEOPLES' PARTY, INC"
P00001545,1980,"BELLUSO, NICK",REPUBLICAN PARTY,,P,16700.00,16706.00,0.0,{C00114488},1980-03-31 00:00:00,C00114488,NICK BELLUSO FOR PRESIDENT COMMITTEE
P00001594,1980,"BAUDER, GARY LEE",INDEPENDENT,,P,0.00,0.00,0.0,{C00114975},1980-12-31 00:00:00,C00114975,BAUDER FOR PRESIDENT
P00001602,1980,"ROTHBARD, GERALD MARTIN",DEMOCRATIC PARTY,,P,1000.00,383.00,0.0,{C00111351},1980-01-31 00:00:00,C00111351,"ROTHBARD, GERALD"
P00001628,1980,"LIEBENBERG, RAYMOND V DC",DEMOCRATIC PARTY,,P,0.00,50.00,0.0,{C00115261},1980-12-31 00:00:00,C00115261,RAYMOND LIEBENBERG DC FOR PRESIDENT
P00001669,1980,"WATERMAN, JOHN M",INDEPENDENT,,P,0.0,0.0,0.0,{C00115287},1980-06-07 00:00:00,C00115287,COMMITTEE TO ELECT WATERMAN PRESIDENT
P00001677,1980,"LYNEN, KURT",INDEPENDENT,,P,0.00,0.00,0.0,{C00115295},1979-12-31 00:00:00,C00115295,COMMITTEE TO ELECT LYNEN PRESIDENT
P00001701,1980,"FRENCH, JASON EDWARD",INDEPENDENT,,P,0.0,0.0,0.0,{C00115428},,C00115428,COMMITTEE TO ELECT JASON E FRENCH PRESIDENT IN 1980; THE
P00001719,1980,"THOMSON, MELDRIM JR",CONSTITUTIONAL,,P,62997.00,61818.00,0.0,{C00115436},1980-03-31 00:00:00,C00115436,THOMSON FOR PRES COMMITTEE
P00001727,1980,"GRISWOLD, DEIRDRE",INDEPENDENT,,P,40540.00,40310.00,0.0,"{C00115444,C00115634}",1980-12-31 00:00:00,C00115634,NEW JERSEY WORKERS WORLD PRESIDENTIAL CAMPAIGN COMMITTEE
P00001735,1980,"HOLMES, LARRY (VICE PRES)",INDEPENDENT,,P,40540.00,40310.00,0.0,"{C00115444,C00115634}",1980-12-31 00:00:00,C00115634,NEW JERSEY WORKERS WORLD PRESIDENTIAL CAMPAIGN COMMITTEE
P00001743,1980,"DIORIO, RUSSELL",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00115493},,C00115493,COMMITTEE TO ELECT RUSS DIORIO PRESIDENT; THE
P00001750,1980,"ERHARDT, KENNETH ANDREW",INDEPENDENT,,P,0.0,0.0,0.0,{C00115501},,C00115501,COMMITTEE TO ELECT A PRESIDENT WHO'LL PROVIDE FREEDOM FOR ALL TO BREATHE; THE
P00001818,1980,"NUCKOLS, WILLIAM L",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00116046},,C00116046,NUCKOLS FOR PRESIDENT
P00001826,1980,"JAHNKE, WILLIAM E",DEMOCRATIC PARTY,,P,0.00,0.00,0.0,{C00116343},1979-12-31 00:00:00,C00116343,POLITICAL COMMITTEE
P00001859,1980,"DAVIS, HARRY S",INDEPENDENT,,P,0.00,0.00,0.0,{C00117622},1980-10-10 00:00:00,C00117622,CITIZENS FOR THE ELECTION OF HARRY DAVIS AS PRESIDENT; THE
P00001883,1980,"LARSEN, SCOTTY W",DEMOCRATIC PARTY,,P,3745.00,7386.00,0.0,{C00116509},1980-03-31 00:00:00,C00116509,LARSEN FOR PRESIDENT COMMITTEE
P00001917,1980,"EVERMAN, MICHAEL EARL",INDEPENDENT,,P,0.0,0.0,0.0,{C00116897},,C00116897,MICHAEL E EVERMAN FOR PRESIDENT
P00001933,1980,"MARTIN, PETER HARRISON",REPUBLICAN PARTY,,P,0.00,0.00,0.0,{C00116905},1979-12-31 00:00:00,C00116905,COMMITTEE TO ELECT PETER MARTIN FOR PRESIDENT
P00001941,1980,"HILL, MICHAEL JOHN",INDEPENDENT,,P,0.0,0.0,0.0,{C00116871},,C00116871,COMMITTEE TO ELECT A CAPITOL HILL
P00001958,1980,"HESTERMANN, BRIAN JULES",INDEPENDENT,,P,0.0,0.0,0.0,{C00116913},,C00116913,COMMITTEE TO ELECT BRIAN HESTERMANN
P00001966,1980,"ANDERSON, RANDALL LOUIS",INDEPENDENT,,P,0.00,0.00,0.0,{C00116889},1980-12-31 00:00:00,C00116889,ANDERSON FOR PRESIDENT IN 1984 ELECTION COMMITTEE
P00001974,1980,"STEELE, ADAM",INDEPENDENT,,P,76.00,125.00,0.0,{C00117044},1979-12-31 00:00:00,C00117044,REINFORCE WITH STEELE
P00001990,1980,"STROOM, LOWELL MILTON",REPUBLICAN PARTY,,P,1028.00,1027.00,0.0,{C00117713},1980-12-31 00:00:00,C00117713,STROOM PRESIDENTIAL CANDIDACY '80 COMMITTEE; THE
P00002022,1980,"CHALFANT, MATTHEW C",REPUBLICAN PARTY,,P,5170.00,5169.00,0.0,{C00117234},1980-08-23 00:00:00,C00117234,CHALFANT FOR PRESIDENT COMMITTEE
P00002063,1980,"NEWMAN, JAMES",INDEPENDENT,,P,0.0,0.0,0.0,{C00117606},,C00117606,CMTE TO ELECT NEWMAN AS VP
P00002071,1980,"NORBERG, WALLACE L",DEMOCRATIC-FARMER-LABOR,,P,0.0,0.0,0.0,{C00117598},,C00117598,NORBERG FOR PRESIDENT VOLUNTEER COMMITTEE
P00002089,1980,"RUSSELL, THELMA A",INDEPENDENT,,P,3.00,0.00,0.0,{C00117580},1981-01-31 00:00:00,C00117580,RUSSELL FOR PRESIDENT COMMITTEE
P00002121,1980,"ALT, DOTTIE K",INDEPENDENT,,P,0.0,0.0,0.0,{C00119941},,C00119941,RECESS PARTY COMMITTEE (PCC ALT)
P00002147,1980,"VELOZ, ALFONSO A",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00119958},,C00119958,COMMITTEE TO ELECT AL VELOZ FOR PRESIDENT
P00002154,1980,"WOMBLES, TERRY HOWARD (AKA HICKERSON)",INDEPENDENT,,P,0.0,0.0,0.0,{C00118281},,C00118281,INDEPENDENT DEMOCRATIC COMMITTEE
P00002162,1980,"BUCOLO, FRANK ANTONY",UNKNOWN,,P,0.0,0.0,0.0,{C00118265},,C00118265,COMMITTEE FOR FRANK BUCOLO FOR PRESIDENT; THE
P00002170,1980,"RODE, SHARON LEE",REPUBLICAN PARTY,,P,1018.00,1062.00,0.0,{C00118273},1980-11-04 00:00:00,C00118273,SHARON RODE FOR PRESIDENT
P00002188,1980,"AUGUSTITUS, ALBERT ANTHONY",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00118281},,C00118281,INDEPENDENT DEMOCRATIC COMMITTEE
P00002196,1980,"STANEILL, WILLIS J",INDEPENDENT,,P,0.0,0.0,0.0,{C00118299},,C00118299,CLEAN GOVERNMENT COMMITTEE
P00002212,1980,"BAKER, GERALD L",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00118307},,C00118307,JERRY BAKER FOR PRESIDENT
P00002246,1980,"DOWNEY, SEAN (NOT REGISTERED)",DEMOCRATIC PARTY,,P,9375.00,9375.00,0.0,{C00111385},1979-12-31 00:00:00,C00111385,COMMITTEE TO ELECT SEAN DOWNEY
P00002279,1980,"TITUS, CHARLES E",INDEPENDENT,,P,0.0,0.0,0.0,{C00119974},,C00119974,AMERICAN REFORM COMMITTEE (PCC TITUS)
P00002287,1980,"GREAVES, PERCY L",AMERICAN PARTY,,P,13716.00,13716.00,0.0,{C00119982},1981-01-15 00:00:00,C00119982,GREAVES FOR PRESIDENT CAMPAIGN COMMITTEE
P00002295,1980,"BYERLEY, LESTER F JR",INDEPENDENT,,P,0.0,0.0,0.0,{C00120485},,C00120485,DEMOCRATIC COMMITTEE TO ELECT LESTER BYERLEY JR
P00002303,1980,"WALSH, ROY E",INDEPENDENT,,P,0.0,0.0,0.0,{C00119966},,C00119966,ROY E WALSH FOR PRESIDENT COMMITTEE
P00002337,1980,"SMURR, JOHN W",UNKNOWN,,P,0.0,0.0,0.0,{C00120261},,C00120261,JOHN SMURR FOR PRESIDENT COMMITTEE
P00002352,1980,"BRINKHOFF, ANDREA S",UNKNOWN,,P,0.0,0.0,0.0,{C00119933},,C00119933,ANDRIA BRINKHOFF FOR PRESIDENT
P00002360,1980,"SHAW, STACIE D",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00120295},,C00120295,COMMITTEE TO ELECT STACIE SHAW FOR PRESIDENT
P00002378,1980,"CARRIS, ALVIN G",REPUBLICAN PARTY,,P,450.00,441.00,0.0,{C00120287},1980-06-30 00:00:00,C00120287,AL CARRIS FOR PRESIDENT COMMITTEE
P00002410,1980,"FINCH, CLIFF",DEMOCRATIC PARTY,,P,66483.00,62352.00,0.0,{C00120915},1980-12-31 00:00:00,C00120915,FINCH IN THE FIGHT PRESIDENT COMMITTEE INC
P00002428,1980,"SHREVE, JONATHAN L",DEMOCRATIC PARTY,,P,50.00,50.00,0.0,{C00121327},1980-03-31 00:00:00,C00121327,CITIZENS FOR SHREVE FOR PRESIDENT
P00002485,1980,"CAIN, DARYL O",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00121715},,C00121715,INFINITY PURPOSEFUL ALL SAINTS DEMOCRATIC COMMITTEE
P00002493,1980,"GLOVER, WILLIAM R",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00121723},,C00121723,AMERICAN INDEPENDENCE MOVEMENT-AIM
P00002501,1980,"CUNNINGHAM, MATTHEW J",REPUBLICAN PARTY,,P,0.0,0.0,0.0,{C00122085},,C00122085,COMMITTEE TO ELECT MATT CUNNINGHAM PRESIDENT
P00002527,1980,"FREIFELD, BARRY M",INDEPENDENT,,P,0.0,0.0,0.0,{C00122390},,C00122390,ATHENIAN COMMITTEE (PCC FREIFELD)
P00002543,1980,"HOWELL, TIMOTHY",INDEPENDENT,,P,0.0,0.0,0.0,{C00122382},,C00122382,PONDECRATS FOR HOWELL
P00002568,1980,"LEVINSON, MICHAEL STEPHEN",INDEPENDENT,,P,12250.00,13491.00,0.0,{C00123596},1980-10-01 00:00:00,C00123596,COMMITTEE TO ELECT MICHAEL STEPHEN LEVINSON PRESIDENT OF THE USA 1980
P00002659,1980,"COMMONER, BARRY",INDEPENDENT,,P,23496.00,23408.00,0.0,{C00125690},1980-12-31 00:00:00,C00125690,COMMONER/HARRIS FOR PRESIDENT
