cid,FirstLastP,Rcpts,Spent,PACs,Indivs,Cand,Other,EndCash,LgIndivs,SmIndivs,enddate,ReleaseDate,VotePercent,Result,CRPICO,State,IncCID,Incumbent,primarydate,DistIDCurr,capeye,sort,SmLgIndivsNote
N00007836,Maria Cantwell (D),11667705.25,11852101.9,56402.47,11323476.26,0.0,287826.52,569892.68,8344091.65,2979375.61,2018-12-31 00:00:00 +0000,2019-03-06 00:00:00 +0000,58.4,W,I,Washington,"","",2018-08-07 00:00:00 +0000,WAS1,0,1,N
N00043629,Susan Hutchison (R),1910743.22,1910743.66,23020.0,1881104.65,5400.0,1218.57,0.0,1330575.87,550528.78,2018-12-31 00:00:00 +0000,2019-03-06 00:00:00 +0000,41.6,L,C,Washington,"","",2018-08-07 00:00:00 +0000,    ,0,2,N
