candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P40000150,1988,"HART, GARY W",DEMOCRATIC PARTY,Open seat,P,6083297.00,6113138.00,153315.00,"{C00159251,C00214452}",1988-12-30 00:00:00,C00214452,FRIENDS OF GARY HART-1988 INC
P40000184,1988,"BRITT, GEORGE JR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00159939,C00200022}",,C00200022,GEORGE BRITT JR FOR PRESIDENT 1988
P40000192,1988,"STANCILL, WILLIS JOHNSTON",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00162636},,C00162636,CLEAN GOVERNMENT SYSTEM
P40000234,1988,"HAWKINSON, CARLA KATHRYN SCHRAM",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00164343},,C00164343,DEMOCRATS FOR CARLA
P40000242,1988,"RODEN, GEORGE B",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00164350},,C00164350,COMMITTEE TO ELECT GEORGE RODEN PRESIDENT
P40000259,1988,"STEWART, FRANK MRS",DEMOCRATIC PARTY,Challenger,P,575.00,575.00,0.0,{C00213124},1988-12-31 00:00:00,C00213124,STEWART PRESIDENTIAL CLUB (PCC MRS FRANK STEWART)
P40000416,1988,"SAGAN, CYRIL E",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00165258,C00219824}",1988-12-31 00:00:00,C00219824,SAGAN FOR PRESIDENT
P40000473,1988,"DOTY, CHARLES RICHARD",DEMOCRATIC PARTY,Challenger,P,38874.00,37310.00,0.0,{C00165886},1988-12-31 00:00:00,C00165886,CHARLES R DOTY FOR PRESIDENT COMMISSION
P40000481,1988,"HAMBURG, AL",DEMOCRATIC PARTY,Challenger,P,92645.00,0.0,0.0,{C00212845},1987-12-31 00:00:00,C00212845,WAR VETERANS AGAINST NUCLEAR WEAPONS (PCC AL HAMBURG)
P40000648,1988,"WINN, ROBERT BRYANT",UNKNOWN,Challenger,P,0.00,0.00,0.0,{C00168153},1985-03-28 00:00:00,C00168153,ROBERT B WINN (PCC)
P40000671,1988,"MATALIK, EMIL",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00224527},,C00224527,#1 PARTY (PCC MATALIK)
P40000689,1988,"STOUT, ROBERT GARY",INDEPENDENT,Challenger,P,0.00,0.00,0.0,{C00214056},1988-12-31 00:00:00,C00214056,ROBERT GARY STOUT (PCC)
P40000788,1988,"PRICE, ERIC LINDSAY",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00169250,C00215087}",,C00215087,COMMITTEE TO ELECT ERIC LINDSAY PRICE PRESIDENT
P40000853,1988,"MASTERS, ISABELL DR",REPUBLICAN PARTY,Challenger,P,5550.00,5550.00,0.0,"{C00170399,C00215756}",1988-12-31 00:00:00,C00215756,COMM TO ELECT DR ISABELL MASTERS FOR PRESIDENT
P40000952,1988,"KAY, RICHARD B",DEMOCRATIC PARTY,Challenger,P,11965.00,11964.00,0.0,{C00217810},1988-03-30 00:00:00,C00217810,KAY FOR PRESIDENT COMMITTEE
P40001018,1988,"JACKSON, JESSE LOUIS",DEMOCRATIC PARTY,Open seat,P,29185838.00,28931268.00,326064.00,"{C00172239,C00177386,C00217265,C00217893,C00221739,C00225953,C00226324}",1989-01-31 00:00:00,C00217893,JESSE JACKSON FOR PRESIDENT '88 COMMITTEE
P40001190,1988,"KOCZAK, STEPHEN A",DEMOCRATIC PARTY,Challenger,P,7244.00,7114.00,0.0,{C00182147},1988-12-31 00:00:00,C00182147,KOCZAK FOR PRESIDENT COMMITTEE
P40001356,1988,"HOLMES, LARRY",UNKNOWN,Challenger,P,2834.00,4754.00,0.0,"{C00175638,C00221978}",1988-12-31 00:00:00,C00221978,WORKERS WORLD PARTY PRESIDENTIAL CAMPAIGN COMM (PCC HOLMES)
P40001364,1988,"LARIVA, GLORIA (V-P)",UNKNOWN,Challenger,P,2713.00,2712.00,0.0,{C00221978},1988-12-31 00:00:00,C00221978,WORKERS WORLD PARTY PRESIDENTIAL CAMPAIGN COMM (PCC HOLMES)
P40001430,1988,"GLOVER, MILDRED",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00214155},,C00214155,MILDRED GLOVER FOR PRESIDENT
P40001463,1988,"STASSEN, HAROLD E",REPUBLICAN PARTY,Challenger,P,21566.00,21585.00,0.0,{C00218909},1988-10-30 00:00:00,C00218909,WE THE PEOPLE STASSEN COMMITTEE
P40001471,1988,"LAMB, BOB",INDEPENDENT,Challenger,P,0.00,0.00,0.0,"{C00177832,C00211466}",1988-11-30 00:00:00,C00211466,LAMB CAMPAIGN COMMITTEE
P40001737,1988,"MARTIN, JOHN GOVERNOR",UNKNOWN,Challenger,P,1700.00,2800.00,0.0,{C00185314},1988-12-31 00:00:00,C00185314,COMMITTEE TO ELECT JOHN G MARTIN
P40001836,1988,"RUTHERFORD, KRISTOPHER PAUL",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00188169},,C00188169,COMMITTEE DEDICATED TO THE ELECTION OF KRISTOPHER P RUTHERFORD
P40001992,1988,"BRADFORD, ROBERT W",INDEPENDENT,Challenger,P,0.00,0.00,0.0,{C00214676},1988-12-31 00:00:00,C00214676,ROBERT W BRADFORD FOR PRESIDENT CAMPAIGN COMM
P60000171,1988,"BENTSEN, LLOYD M JR (VICE PRESIDENT)",DEMOCRATIC PARTY,Open seat,P,31991.00,31290.00,0.0,{C00230250},1988-12-31 00:00:00,,
P60000270,1988,"CLEGG, BILLY JOE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00214403},,C00214403,CHRISTIANS FOR CLEGG FOR PRESIDENT
P60000452,1988,"LAROUCHE, LYNDON H JR",DEMOCRATIC PARTY,Open seat,P,6517586.00,6728897.00,21201.00,"{C00031781,C00107391,C00110502,C00171538,C00187435,C00188888,C00198671,C00231902}",1988-12-31 00:00:00,C00231902,DEMOCRATS FOR NATIONAL ECONOMIC RECOVERY - LAROUCHE IN 88
P60000742,1988,"WHARTON, GORDON HELD",REPUBLICAN PARTY,Challenger,P,253.00,253.00,0.0,{C00215673},1988-02-25 00:00:00,C00215673,WHARTON FOR PRESIDENT COMMITTEE
P60000825,1988,"TOWERS, REGINALD S V",DEMOCRATIC PARTY,Challenger,P,2506.00,2483.00,0.0,{C00220491},1988-12-31 00:00:00,C00220491,R S V TOWERS PRINCIPAL CAMPAIGN COMMITTEE
P60002292,1988,"FIOLA, NELL K.",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00048553},1988-12-31 00:00:00,C00048553,NEW MILLENIUM COMMITTEE (PCC FIOLA)
P80000029,1988,"KUEHL, RAYMOND C JR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00192419},,,
P80000045,1988,"STEWART, ANDREW JOHN",UNKNOWN,Challenger,P,200.00,1725.00,0.0,{C00192922},1986-01-31 00:00:00,C00192922,NEW WORLD COUNCIL (PCC STEWART)
P80000052,1988,"ALLEN, WILLIAM DEAN SR",REPUBLICAN PARTY,Open seat,P,8356.00,8356.00,0.0,{C00192989},1987-04-01 00:00:00,C00192989,CITIZENS FOR DEAN ALLEN
P80000060,1988,"KEMP, JACK",REPUBLICAN PARTY,Open seat,P,20576281.00,20422780.00,153504.00,{C00214221},1988-12-31 00:00:00,C00214221,JACK KEMP FOR PRESIDENT '88
P80000078,1988,"DOYLE, JAMES GEORGE",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00193110},,C00193110,DOYLE '88 COMMITTEE
P80000086,1988,"OTT, CHARLES J",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00193326},,C00193326,"CHUCK OTT'S BELIEVE IT OR NOT, SERIOUS PRESIDENTIAL COMMITTEE"
P80000094,1988,"LEACH, STEPHEN E",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00193615},,C00193615,COMMITTEE FOR THE ELECTION OF STEVE LEACH
P80000102,1988,"DEVERS, ANDREW SAMUEL",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00193789},,C00193789,COMMITTEE FOR THE ELECTION OF ANDREW DEVERS
P80000110,1988,"ROSENBAUM, ARY DOV",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00193961},,C00193961,ARY ROSENBAUM FOR PRESIDENT
P80000128,1988,"BURGER, PUNCH B",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00194928},,C00194928,SOCIETY FOR THE PREVENTION OF CRUELTY TO VOTERS (PCC BURGER)
P80000169,1988,"TYLER, SHERMAN LEE JR",UNKNOWN,Challenger,P,15059.00,22059.00,0.0,{C00195354},1988-12-31 00:00:00,C00195354,TYLER FOR PRESIDENT OF U S A
P80000177,1988,"MCCANDLESS SR, JAMES CARVER",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00195750},,C00195750,JAMES CARVER MCCANDLESS FOR PRESIDENT OF THE UNITED STATES OF AMERICA
P80000219,1988,"ABRAM, ALFRED",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00201848},,C00201848,ABRAM FOR PRESIDENT
P80000243,1988,"ABRAMCZYK, THOMAS JEFFERY",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00199729},,C00199729,TOM ABRAMCZYK FOR PRESIDENT COMMITTEE
P80000250,1988,"SMITH, ROBERT J",REPUBLICAN PARTY,Challenger,P,1700.00,1175.00,0.0,{C00201269},1986-03-31 00:00:00,C00201269,PRINCE FOR THE REPUBLIC
P80000268,1988,"CARTER, WILLIE FELIX",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00202176},,C00202176,WILLIE CARTER FOR PRESIDENT COMMITTEE
P80000276,1988,"GREEN, JASON RALPH",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00202937},,C00202937,COMMITTEE TO ELECT JASON GREEN FOR PRES
P80000284,1988,"LAMAGNO, CONCETTA MARIE",UNKNOWN,Challenger,P,10685.00,10685.00,0.0,{C00203323},1988-06-30 00:00:00,C00203323,NEW ISRAEL WITH CONCETTA MARIE (PCC LAMAGNO)
P80000292,1988,"ADKINS, GORDON HALLMAN SR",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00203604},,C00203604,GORDON ADKINS FOR PRESIDENT COMMITTEE
P80000300,1988,"SHEPPARD, ALICE FEGGINS",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00203786},,C00203786,ALICE F SHEPPARD-COMMITTEE FOR U S PRES
P80000326,1988,"SAUNDERS, ROBERT LEE",INDEPENDENT,Challenger,P,0.0,0.0,0.0,"{C00204792,C00234153}",,C00234153,BOBBY SAUNDERS FOR PRESIDENT
P80000334,1988,"BOYDSTON, JOHN EDWIN REV (FATHER)",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00206557},,C00206557,REV FATHER JOHN EDWIN BOYDSTON
P80000342,1988,"DU PONT, PETE",REPUBLICAN PARTY,Open seat,P,9153134.00,9123115.00,50799.00,{C00207530},1988-12-31 00:00:00,C00207530,PETE DU PONT FOR PRESIDENT
P80000391,1988,"HORTON, MAURICE",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00208108},,C00208108,COMM TO ELECT MAURICE HORTON PRESIDENT
P80000409,1988,"DAYLONG, BLYTH WILLIAM",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00208546},,C00208546,BLYTH DAYLONG'S PRESIDENTIAL CAMPAIGN
P80000417,1988,"ROBICHAUX, KENNETH GEORGE",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00208553},,C00208553,PRIX PARTY (PCC ROBICHAUX)
P80000425,1988,"SWINNEY, RICKEY LYNN",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00208561},,C00208561,AMERICAN DREAM (PCC SWINNEY)
P80000433,1988,"ROBERTSON, MARION GORDON (PAT)",REPUBLICAN PARTY,Open seat,P,41029066.00,41009643.00,19420.00,{C00218214},1988-12-31 00:00:00,C00218214,AMERICANS FOR ROBERTSON INC
P80000441,1988,"BEASLEY, JAMES MERCER",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00209932},,C00209932,COMMITTEE TO ELECT JAMES M BEASLEY PRESIDENT OF THE UNITED STATES OF AMERICA
P80000466,1988,"MCKIM, THOMAS CAPITOLA",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00210120},,C00210120,THOMAS MCKIM FOR PRESIDENT O'BRIEN
P80000474,1988,"STERN, MICHAEL ALAN",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.0,{C00210195},1987-09-30 00:00:00,C00210195,AMERICANS FOR STERN
P80000482,1988,"LADNER, ROBERT DERWOOD ""BUCK""",DEMOCRATIC PARTY,Challenger,P,21953.00,19075.00,0.0,{C00211789},1987-12-31 00:00:00,C00211789,LADNER FOR PRESIDENT '88 C/C
P80000490,1988,"CHILDERS, PEGGY ANN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00211169},,C00211169,CHILDERS-WINDSOR FOR PRESIDENT
P80000508,1988,"WOODSON, ROBERT BERNARD",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00211185},,C00211185,R&CK ENTERPRISES (PCC WOODSON)
P80000524,1988,"FREI, MICHAEL J",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00211367},,C00211367,MIKE FREI FOR PRESIDENT COMMITTEE
P80000532,1988,"JONES, ALFONZO",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00211771},1988-06-30 00:00:00,C00211771,COMMITTEE TO ELECT MR ALFONZO JONES FOR PRESIDENT
P80000540,1988,"LANDAR, JOSEPH",INDEPENDENT,Challenger,P,0.00,0.00,0.0,{C00212167},1987-09-23 00:00:00,C00212167,COMMITTEE FOR THE ELECTION OF JOSEPH LANDAR AS PRESIDENT OF THE U S A
P80000573,1988,"HOLMS, SEBASTIAN THOMAS JR",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00212282},,C00212282,SEBASTIAN THOMAS HOLMS JR (PCC)
P80000581,1988,"GEPHARDT, RICHARD A",DEMOCRATIC PARTY,Open seat,P,13295091.00,13284762.00,10330.00,{C00212365},1988-12-31 00:00:00,C00212365,GEPHARDT FOR PRESIDENT COMMITTEE INC
P80000599,1988,"HAYNES, ROBERT BRYANT",UNKNOWN,Challenger,P,0.00,0.00,0.0,{C00212464},1987-10-19 00:00:00,C00212464,WRITE IN ROBERT HAYNES FOR PRESIDENT 88'
P80000607,1988,"DARNELL, SAMUEL DALE (VP)",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00212472},,C00212472,WRITE IN DALE DARNELL FOR VICE PRESIDENT
P80000623,1988,"FRIEDMAN, LOUIS JOSEPH",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00212563},,C00212563,CITIZENS FOR FRIEDMAN
P80000649,1988,"MAUER, GEORGE JOSEPH",DEMOCRATIC PARTY,Challenger,P,6583.00,6582.00,0.0,{C00212837},1988-03-31 00:00:00,C00212837,"COMMITTEE TO ELECT ""DOC"" MAUER FOR PRESIDENT"
P80000656,1988,"BABBITT, BRUCE",DEMOCRATIC PARTY,Open seat,P,8359128.00,8152050.00,18244.00,{C00213017},1988-12-31 00:00:00,C00213017,BABBITT FOR PRESIDENT COMMITTEE
P80000664,1988,"HAMBURG, MICHAEL LEE",DEMOCRATIC PARTY,Open seat,P,0.0,0.0,0.0,{C00213116},,C00213116,"JOBS FOR STUDENT, JOBS FOR YOUTH (PCC MICHAEL HAMBURG)"
P80000672,1988,"HOFF, SAMUEL B DR",DEMOCRATIC PARTY,Challenger,P,1.00,1.00,0.0,{C00213306},1988-12-31 00:00:00,C00213306,FOR THE RIGHT MIX VOTE HOFF IN 1996
P80000706,1988,"RICKETTS, JAMES H SR",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00213447},,C00213447,ARMY OF THE RECONVENTION COMMITTEE (PCC RICKETTS)
P80000714,1988,"MEANS, RUSSELL",LIBERTARIAN PARTY,Challenger,P,38669.00,38855.00,0.0,{C00213553},1988-12-31 00:00:00,C00213553,RUSSELL MEANS FOR PRESIDENT
P80000722,1988,"BIDEN, JOSEPH R JR",DEMOCRATIC PARTY,Open seat,P,3980894.00,3978720.00,5180.00,{C00213652},1988-12-31 00:00:00,C00213652,BIDEN FOR PRESIDENT
P80000730,1988,"SITNICK, FRED IRVIN",DEMOCRATIC PARTY,Challenger,P,55315.00,40500.00,0.0,{C00213660},1988-12-31 00:00:00,C00213660,MESSIAH FOR PRESIDENT OF THE UNITED STATES OF AMERICA
P80000748,1988,"PAUL, RONALD E",LIBERTARIAN PARTY,Open seat,P,1585884.00,1588061.00,-2649.00,"{C00213686,C00215095}",1988-12-31 00:00:00,C00213686,RON PAUL FOR PRESIDENT
P80000755,1988,"FOSTER, GARY STEVEN",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00213785},,C00213785,COMMITTEE TO ELECT GARY STEVEN FOSTER PRESIDENT OF THE UNITED STATES OF AMERICA
P80000763,1988,"MARTIN-TRIGONA, ANTHONY R",DEMOCRATIC PARTY,Challenger,P,787688.00,44342.00,0.00,"{C00213777,C00215566,C00216978,C00220301,C00220319,C00220327,C00220335,C00220343,C00220350,C00220368,C00220376,C00220384,C00220392,C00220400,C00220418}",1988-06-30 00:00:00,C00213777,NEW HAMPSHIRE DEMOCRATIC CAMPAIGN COMMITTEE/ANTHONY MARTIN-TRIGONA CANDIDATE
P80000789,1988,"DUKAKIS, MICHAEL S",DEMOCRATIC PARTY,Open seat,P,90096557.00,87924737.00,2845582.00,"{C00214213,C00214312,C00227629,C00228957}",1988-12-31 00:00:00,C00227629,DUKAKIS/BENTSEN COMMITTEE INC
P80000813,1988,"DAVIS, GARRY",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00214080},,C00214080,GARRY DAVIS FOR PRESIDENT NATIONAL CAMPAIGN COMMITTEE
P80000821,1988,"EVANS, CHARLES RAY",REPUBLICAN PARTY,Challenger,P,16812.00,16809.00,0.0,{C00214163},1988-12-31 00:00:00,C00214163,C R EVANS PRESIDENTIAL COMMITTEE
P80000839,1988,"DECHERT, ALAN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00214122},,C00214122,COMMITTEE FOR A SUSTAINABLE SOCIETY ALAN DECHERT
P80000847,1988,"HELLER, MILTON LOUIS",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.0,{C00214130},1989-01-31 00:00:00,C00214130,DELEGATE COMMITTEE FOR MILTON LOUIS HELLER
P80000854,1988,"GUTIERREZ, DOLORES YOLANDA",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00214205},,C00214205,DOLORES YOLANDA GUTIERREZ (PCC)
P80000862,1988,"GASKING, LEVI MARTIN LUTHER III REV",REPUBLICAN PARTY,Challenger,P,0.00,154.00,0.0,{C00214320},1988-03-31 00:00:00,C00214320,LEON CLIFFORD GASKIN (PCC GASKING)
P80000870,1988,"FABISH, THOMAS S",REPUBLICAN PARTY,Challenger,P,12928.00,12886.00,0.0,{C00214346},1988-12-31 00:00:00,C00214346,FABISH CAMPAIGN COMMITTEE
P80000888,1988,"SIMON, PAUL",DEMOCRATIC PARTY,Open seat,P,13346444.00,12892084.00,454360.00,{C00214742},1988-12-31 00:00:00,C00214742,PAUL SIMON FOR PRESIDENT
P80000912,1988,"GORE, ALBERT JR",DEMOCRATIC PARTY,Open seat,P,14957697.00,14953102.00,38051.00,{C00214734},1988-12-31 00:00:00,C00214734,ALBERT GORE JR FOR PRESIDENT COMMITTEE INC
P80000946,1988,"LAXALT, PAUL",REPUBLICAN PARTY,Open seat,P,1245955.00,1245955.00,0.00,{C00214783},1988-05-31 00:00:00,C00214783,LAXALT FOR PRESIDENT COMMITTEE
P80000953,1988,"GRIFFIN, GENE AUTRY",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00214908},,C00214908,CITIZENS FOR GRIFFIN FOR PRESIDENT
P80000987,1988,"LITE, SNOW",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.0,{C00215103},1987-12-21 00:00:00,C00215103,ELECT SNOW LITE FOR PRESIDENT
P80000995,1988,"HESLOP, KATHLEEN REBECCA",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00215400},,C00215400,HESLOP FOR PRESIDENT COMMITTEE
P80001001,1988,"HEM, EUGENE A",UNKNOWN,Challenger,P,1000.00,1000.00,0.0,{C00215178},1987-12-31 00:00:00,C00215178,THIRD PARTY (PCC HEM)
P80001027,1988,"GOODWIN, GREGORY IIAMS",UNKNOWN,Challenger,P,487.00,437.00,0.0,{C00215301},1988-12-31 00:00:00,C00215301,G I GOODWIN FOR PRESIDENT FOR LIFE RECLAMATION COMMITTEE
P80001035,1988,"COURTNEY, GREGORY ALLEN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00215319},,C00215319,COURTNEY FOR PRESIDENT COMMITTEE
P80001043,1988,"MILTON, JERRY ROGER",INDEPENDENT,Challenger,P,0.00,0.00,0.0,{C00215392},1988-06-30 00:00:00,C00215392,JERRY ROGER MILTON (PCC)
P80001050,1988,"DUKE, DAVID",UNKNOWN,Challenger,P,575035.00,573437.00,1598.00,"{C00215426,C00232736}",1988-12-31 00:00:00,C00232736,POPULIST PARTY OF AMERICA NATIONAL COMMITTEE (DAVID DUKE FOR PRESIDENT)
P80001068,1988,"BUFFINGTON, LARRY JOE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00215624},,C00215624,BUFFINGTON FOR PRESIDENT COMMITTEE
P80001076,1988,"OERTEL, JOHN JOSEPH",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00215897},,C00215897,JOHN OERTEL LETS HAVE A PIZZA JAM PRESIDENTIAL COMMITTEE
P80001084,1988,"THORPE, BISHOP OSIE",DEMOCRATIC PARTY,Challenger,P,3800.00,4976.00,0.0,{C00215947},1988-12-31 00:00:00,C00215947,BISHOP OSIE THORPE FOR PRESIDENT
P80001092,1988,"APOLLO, MICK ZAGER",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00215954},,C00215954,KEEP IT SANE AND SIMPLE (PCC APOLLO)
P80001100,1988,"VAN VLIET, STEPHANIE DIANA",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00215962},1988-03-31 00:00:00,C00215962,STEPHANIE VAN VLIET COMMITTEE
P80001118,1988,"FULANI, LENORA B",INDEPENDENT,Challenger,P,2655439.00,2628503.00,27157.00,"{C00215988,C00231159}",1988-12-31 00:00:00,C00231159,LENORA B FULANI'S COMM FOR FAIR ELECTIONS - GENERAL ELECTION
P80001126,1988,"CHILDS, BARRY WAYNE",UNKNOWN,Challenger,P,4.00,0.00,0.0,{C00215996},1989-01-31 00:00:00,C00215996,BARRY WAYNE CHILDS FOR PRESIDENT
P80001167,1988,"LITE, VANNA",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.0,{C00216085},1987-12-21 00:00:00,C00216085,ELECT VANNA LITE FOR PRESIDENT
P80001183,1988,"MCDEVITT, MARK ALAN",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00216309},,C00216309,MARK MCDEVITT'S FIRST LADY TALENT SEARCH '88
