candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P20003281,2016,"PERRY, JAMES R (RICK)",REPUBLICAN PARTY,Open seat,P,1427133.28,1819827.69,1818.05,{C00500587},2016-12-31 00:00:00,C00500587,PERRY FOR PRESIDENT INC
P20003372,2016,"JUDY, CODY ROBERT",DEMOCRATIC PARTY,Open seat,P,0.0,0.0,0.0,{C00501593},,C00501593,CODY ROBERT JUDY FOR PRESIDENT 2012 U S C ELIGIBILITY CAMPAIGN
P20003604,2016,"STRICKLAND, TIMMY WAYNE",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00505040},,C00505040,TIMMY STRICKLAND FOR PRESIDENT
P20003612,2016,"LOPEZ, AURORA",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00503029},,C00503029,COMMITTEE TO ELECT AURORA LOPEZ FOR PRESIDENT
P20003653,2016,"STORY, RICKEY JOE",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00503771},,C00503771,"AVERAGE JOE FOR PRESIDENT JOE STORY, THE"
P20003877,2016,"JONES, TERRY DR",NO PARTY AFFILIATION,Open seat,P,0.0,0.0,0.0,"{C00505347,C00546424}",,C00546424,DR TERRY JONES 2016
P20003901,2016,"GLORE, TODD RICHARD",INDEPENDENT,Open seat,P,0.0,0.0,0.0,"{C00505339,C00559864}",,C00559864,TODD RICHARD GLORE FOR US PRESIDENT 2016
P20003984,2016,"STEIN, JILL",GREEN PARTY,Open seat,P,11499548.55,11513810.03,127251.43,"{C00505800,C00581199}",2016-12-31 00:00:00,C00581199,JILL STEIN FOR PRESIDENT
P20004065,2016,"WELLS, ROBERT CARR JR",DEMOCRATIC PARTY,Open seat,P,54446.00,86030.00,0.00,{C00506055},2016-12-31 00:00:00,C00506055,PEOPLE FOR ROBBY WELLS
P20004081,2016,"CHRISTENSON, DAVID ANDREW",NONE,Open seat,P,0.0,0.0,0.0,"{C00506337,C00611822}",,C00611822,RELUCTANT PATRIOT DAVID ANDREW CHRISTENSON (RPDAC)
P20004099,2016,"WHEELOCK, TERRY WAYNE",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00506402},,C00506402,VOTE WHEELOCK 2020
P20004297,2016,"MENARD, ROLAND DURPHY III",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00565564},,C00565564,ROLAND MENARD
P20004503,2016,"STONE, DR DAMIAN",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00513267},,C00513267,DR DAMIAN STONE PRESIDENTIAL ELECTION CAMPAIGN COMMITTEE; THE
P20004511,2016,"KOTLIKOFF, LAURENCE J",OTHER,Open seat,P,0.0,0.0,0.0,{C00617001},,C00617001,"KOTLIKOFF FOR PRESIDENT - 2016, INC."
P20004537,2016,"SLOAN, SAM",LIBERTARIAN PARTY,Open seat,P,0.0,0.0,0.0,"{C00509943,C00562637}",,C00562637,COMMITTEE TO ELECT SAM SLOAN
P20004586,2016,"BAKER, JACOB",UNKNOWN,Open seat,P,0.0,0.0,0.0,{C00510628},,C00510628,RUN FOR PRESIDENT UNITED STATE AMERICAN JACOB BAKER
P20004677,2016,"WHITE, JEROME S",SOCIALIST EQUALITY PARTY,Open seat,P,11357.00,11356.00,0.00,"{C00512459,C00617407}",2016-12-31 00:00:00,C00617407,JERRY WHITE FOR PRESIDENT 2016
P20004701,2016,"WEST, KEVIN DUANE",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00512996},,C00512996,TECHNICIANS NOT POLTICIANS FOR KEVIN WEST FOR PRESIDENT
P20004719,2016,"HOLCOMB, DAVID CHRISTOPHER",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00513630},,C00513630,DAVID CHRISTOPHER HOLCOMB FOR PRESIDENT OF THE USA 2016
P20004768,2016,"JACOB-FAMBRO, PRINCESS KHADIJAH M PRES",OTHER,Open seat,P,0.0,0.0,0.0,"{C00514372,C00628776}",,C00628776,PRINCESS FOR PRESIDENT 2024
P20004909,2016,"SANDERA, ROBERT WILLIAM",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00520304},,C00520304,ROBERT SANDERA FOR PRESIDENT COMMITTEE
P20005229,2016,"SHREFFLER, DOUG",DEMOCRATIC PARTY,Open seat,P,0.00,52417.66,-8765.32,{C00532663},2016-09-30 00:00:00,C00532663,DOUG SHREFFLER DEMOCRAT AND THE NEXT PRESIDENT OF THE UNITED STATES I
P40000382,2016,"OGIN, FREDERICK EUGENE",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00431031},,C00431031,FREDRICK EUGENE OGIN
P40000564,2016,"KREML, WILLIAM P",GREEN PARTY,Open seat,P,7294.96,7294.96,0.00,{C00591396},2016-10-06 00:00:00,C00591396,BILL KREML FOR PRESIDENT COMMITTEE
P40000820,2016,"MCDOWELL, EDDIE",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00564096},,C00564096,LAST AMERICA
P40002446,2016,"MOLLENHOUR, GRADY DEAN REV JR",DEMOCRATIC PARTY,Open seat,P,0.0,0.0,0.0,{C00586388},,C00586388,2020 VISION FOR AMERICA
P40003279,2016,"MESPLAY, KENT PHILIP",GREEN PARTY,Open seat,P,5561.00,5579.00,33.00,{C00395475},2016-12-31 00:00:00,C00395475,MESPLAY FOR PRESIDENT
P40003329,2016,"ROSENBERGER, PAUL RUSSELL",OTHER,Open seat,P,0.0,0.0,0.0,"{C00427252,C00486266,C00575241}",,C00575241,PAUL ROSENBERGER AND PRESIDENT UNITED STATES OF AMERICA USC101 A MANS WORD ONE NATION UNDE
P40003576,2016,"PAUL, RAND",REPUBLICAN PARTY,Open seat,P,12458992.11,12452499.19,6492.92,{C00575449},2016-12-31 00:00:00,C00575449,FREEDOM FOR ALL AMERICANS
P40003584,2016,"CAVANAGH, ERIC SCOTT",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00564880},,C00564880,AMERICAN PROGRESSIVE COMMITTEE-ERIC SCOTT CAVANAGH
P40003592,2016,"DEAN, DANIEL LANE",UNKNOWN,Open seat,P,0.00,0.00,0.00,{C00564484},2016-03-31 00:00:00,C00564484,FRIENDS OF DANIEL DEAN
P40003600,2016,"ALLEN, JAMES PRESSLEY",OTHER,Open seat,P,0.0,0.0,0.0,{C00564930},,C00564930,AMERICAN FREEDOM PARTY
P60002086,2016,"JENKINS, MICHAEL DWAYNE",UNKNOWN,Open seat,P,0.0,0.0,0.0,{C00511774},,C00511774,MICHAEL DWAYNE JENKINS PRIORITIES PARTY FOR PRESIDENT OF THE UNITED STATES OF AMERICA
P60002458,2016,"JEWELL, ROGER HENRY",REPUBLICAN PARTY,Open seat,P,3140.00,4800.00,1.00,"{C00564476,C00581082,C00600908}",2015-08-30 00:00:00,C00600908,ELECTORAL COLLEGE FOR ROGER JEWELL 2015
P60002771,2016,"BROWN, SAMMY MUREL",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00565952},,C00565952,COMMITTEE TO ELECT SAMMY M BROWN POTUS 2016
P60003175,2016,"KALEMKARIAN, TIMOTHY CHARLES",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,"{C00398438,C00425538,C00492892,C00541896}",,C00541896,TIM KALEMKARIAN P20 COMMITTEE
P60003670,2016,"KASICH, JOHN R",REPUBLICAN PARTY,Open seat,P,19692691.23,19534124.57,158566.66,{C00581876},2016-12-31 00:00:00,C00581876,"KASICH FOR AMERICA, INC."
P60004405,2016,"MOOREHEAD, MONICA GAIL",UNKNOWN,Open seat,P,14313.00,15355.00,-1043.00,"{C00607788,C00612275}",2016-12-31 00:00:00,C00612275,WW MOOREHEAD-LILLY PRESIDENTIAL CAMPAIGN COMMITTEE
P60004785,2016,"COLE, BRIAN ARI DR",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00466086},,C00466086,DR. BRIAN ARI COLE 2016 CAMPAIGN FOR U S PRESIDENT; THE
P60004793,2016,"ADESHINA, YINKA ABOSEDE",REPUBLICAN PARTY,Open seat,P,45540.00,44540.00,1000.00,{C00489195},2014-06-30 00:00:00,C00489195,YINKA ABOSEDE ADESHINA
P60004801,2016,"JACOBSON, STEVEN D",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00526475},,C00526475,JACOBSON4PRESIDENT 2016
P60004819,2016,"KINLAW, MICHAEL WAYNE",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00536375},,C00536375,MICHAEL KINLAW FOR PRESIDENT
P60004850,2016,"ZEIGER, CHARLES EDWIN",NONE,Open seat,P,0.0,0.0,0.0,{C00615849},,C00615849,CHUCK ZEIGER FOR PRESIDENT FUND
P60004884,2016,"STEVENS, SHERLENE",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00545251},,C00545251,SHERLENE IS IT
P60004900,2016,"JEROBOAN, KINS",REPUBLICAN PARTY,Open seat,P,6261.19,0.00,0.00,{C00542613},2015-06-30 00:00:00,C00542613,JEROBOAN FOR PRESIDENT
P60004918,2016,"TAPE , PAUL EDWARD JR",OTHER,Open seat,P,0.00,0.00,0.00,{C00547521},2013-09-30 00:00:00,C00547521,PAUL TAPE JR FOR PRESIDENT
P60004934,2016,"CROTZER, EZEKIEL GEORGE",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,"{C00548552,C00550079}",,C00550079,EZEKIEL CROTZER REPUBLICAN FOR PRESIDENT
P60004942,2016,"RUSSELL, BRIAN PATRICK KETTERER",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00548800},,C00548800,BRIAN RUSSELL FOR PRESIDENT
P60004991,2016,"LLOYD, JUNE LA'GAY",INDEPENDENT,Open seat,P,0.00,0.00,6.00,{C00550111},2016-12-31 00:00:00,C00550111,JUNE LLOYD ORGANIZING AMERICA 2020
P60005006,2016,"HENDRIX, DAVID QUINN",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00551994},,C00551994,DAVID HENDRIX FOR PRESIDENT 2016
P60005022,2016,"DILLON, STEVE ALLEN",UNKNOWN,Open seat,P,0.0,0.0,0.0,{C00552059},,C00552059,DILLONOMIC COMMITTEE
P60005048,2016,"JOHNSON, BARRY L",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00552158},,C00552158,BARRY L JOHNSON CTE
P60005055,2016,"STEINBERG, MICHAEL ALAN",DEMOCRATIC PARTY,Open seat,P,7010.82,6977.32,0.00,{C00552836},2016-06-30 00:00:00,C00552836,MICHAEL STEINBERG FOR PRESIDENT
P60005063,2016,"SCHWARTZ, JOHN GRAHAM",UNKNOWN,Open seat,P,0.0,0.0,0.0,{C00623744},,C00623744,ELECT JOHN GRAHAM SCHWARTZ
P60005071,2016,"HUBBELL, MICHAEL WAYNE",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00552729},,C00552729,MICHAEL W HUBBELL FOR PRESIDENCY
P60005089,2016,"LEONARD, JERRY L",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00553107},,C00553107,JERRY LEONARD CAMPAIGN COMMITTEE
P60005105,2016,"DUTTER, MARK JOSEPH",INDEPENDENT,Open seat,P,0.00,0.00,0.00,{C00554790},2014-06-30 00:00:00,C00554790,DUTTER FOR PRESIDENT
P60005113,2016,"SOPKOVICH, NICHOLAS ALEXANDER",DEMOCRATIC PARTY,Open seat,P,0.0,0.0,0.0,{C00554998},,C00554998,NICHOLAS A SOPKOVICH FOR PRESIDENT
P60005121,2016,"ALLEN-REESE, POGO MOCHELLO",REPUBLICAN PARTY,Open seat,P,31943.70,31943.00,0.00,{C00557504},2016-09-22 00:00:00,C00557504,REESE PIERLUISI
P60005147,2016,"CAMPBELL, JOHNNIE C",NONE,Open seat,P,0.0,0.0,0.0,{C00556852},,C00556852,JOHNNIE C CAMPBELL
P60005162,2016,"DEBOW, MR PAUL W",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,"{C00557405,C00562512}",,C00562512,PAUL W DEBOW COMMITTEE OF ONE
P60005170,2016,"SCHIESS, JOHN T",REPUBLICAN PARTY,Open seat,P,0.00,3250.00,0.00,{C00590083},2016-07-15 00:00:00,C00590083,JOHN SCHIESS FOR US PRESIDENT
P60005188,2016,"CANNADAY, PAUL BENJAMIN-DIELMAN",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00557744},,C00557744,PAUL CANNADAY COMMITTEE
P60005196,2016,"WALKER, DORIS V",UNKNOWN,Open seat,P,0.0,0.0,0.0,{C00560318},,C00560318,CITIZENS FOR DORIS WALKER FOR PRESIDENT 2016
P60005204,2016,"WILLIAMS, ELAINE WHIGHAM",DEMOCRATIC PARTY,Open seat,P,5000.00,437.00,4992.00,{C00558999},2016-07-15 00:00:00,C00558999,ELAINE WHIGHAM-WILLIAMS FOR PRESIDENT 2016
P60005253,2016,"LOWER, BARTHOLOMEW JAMES MR.",REPUBLICAN PARTY,Open seat,P,10000.00,10000.00,0.00,{C00560813},2015-09-30 00:00:00,C00560813,COMMITTEE TO ELECT BARTHOLOMEW JAMES LOWER
P60005261,2016,"JUSTICE, BRENDA DAWN",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00576728},,C00576728,BRENDA DAWN JUSTICE
P60005279,2016,"BOWERS, KERRY DALE",REPUBLICAN PARTY,Open seat,P,1868.30,1868.30,0.00,{C00562728},2015-09-30 00:00:00,C00562728,KERRY BOWERS FOR PRESIDENT COMMITTEE
P60005287,2016,"LAW, JAMES ""TITUS THE GREAT""",NONE,Open seat,P,0.0,0.0,0.0,"{C00562389,C00609693}",,C00609693,JAMES T LAW FOR A NEW AND BETTER AMERICA 2016
P60005303,2016,"FOX, CHERUNDA LYNN",REPUBLICAN PARTY,Open seat,P,36412.00,36412.00,0.00,{C00563536},2016-12-31 00:00:00,C00563536,FOX FOR PRESIDENT 
P60005329,2016,"WILLS, KRYSTIN ALEXIS",DEMOCRATIC PARTY,Open seat,P,0.0,0.0,0.0,{C00563908},,C00563908,FIRST LADY PRESIDENT OF THE UNITED STATES
P60005345,2016,"SHERMAN, JEFFERSON WOODSON",REPUBLICAN PARTY,Open seat,P,23973.00,23972.00,0.00,"{C00566109,C00575217}",2016-06-30 00:00:00,C00575217,JEFFERSON SHERMAN - PRESIDENT 2016
P60005352,2016,"FARBER, STUART ROSS",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00565267},,C00565267,COMMITTEE TO ELECT STUART ROSS FARBER PRESIDENT OF THE UNITED STATES OF AMERICA
P60005394,2016,"MEI, RUBY",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00566166},,C00566166,RUBY ADMINISTRATION
P60005410,2016,"MARKOVICH, BARBARA MAE ADAMS",REPUBLICAN PARTY,,P,0.0,0.0,0.0,{C00566695},,C00566695,BARBARA MAC ADAMS MARKOVICH
P60005428,2016,"BAKER, EDWARD LANE",NONE,Open seat,P,0.0,0.0,0.0,{C00566927},,C00566927,ED BAKER FOR PRESIDENT
P60005477,2016,"RAVISHANKER, DINESH",OTHER,Open seat,P,0.0,0.0,0.0,{C00568972},,C00568972,NEW WHITE PARTY; THE
P60005493,2016,"SMITH, SCOTT ANDREW",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00569467},,C00569467,SCOTT SMITH FOR PRESIDENT 2016
P60005501,2016,"CHRISTENSEN, DALE H",REPUBLICAN PARTY,Open seat,P,60160.71,62445.99,-2285.28,{C00569400},2016-02-04 00:00:00,C00569400,DALE CHRISTENSEN 2016
P60005519,2016,"PAVILACK, HARRY",DEMOCRATIC PARTY,Open seat,P,0.0,0.0,0.0,{C00569459},,C00569459,PAVILACK FOR US PRESIDENT
P60005535,2016,"EMRIT, RONALD SATISH",DEMOCRATIC PARTY,Open seat,P,0.00,0.00,0.00,{C00569897},2015-04-04 00:00:00,C00569897,UNITED EMRITS OF AMERICA
P60005543,2016,"ALDRIDGE, ROBERT FRANK",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00569780},,C00569780,ALDRIDGE FOR PRESIDENT
P60005550,2016,"BOLAR, SHELIA MARIAH",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00570077},,C00570077,UNIFIED COMMITTEE FOR SUCH A TIME AS THIS TO ELECT SHELIA MARIAH BOLAR TO THE 2016 US PRES
P60005568,2016,"WOOD, JOHN JOSEPH",NONE,Open seat,P,0.0,0.0,0.0,{C00570127},,C00570127,COMMITTEE TO ELECT JOHN WOOD AKA CONSTITUTIONAL RIGHT BY THE PEOPLE/FOR THE PEOPLE; THE
P60005584,2016,"HODGE, CHARLES JUNIOR",DEMOCRATIC PARTY,Open seat,P,0.0,0.0,0.0,{C00607077},,C00607077,CHARLES JUNIOR HODGE RUNNING FOR PRESIDENT 2016
P60005592,2016,"ANDREWS, CHARLES PERRY III",REPUBLICAN PARTY,Open seat,P,0.00,1000.00,0.00,{C00570358},2016-09-30 00:00:00,C00570358,COMMITTEE TO ELECT CHARLES P ANDREWS III
P60005618,2016,"BLASS, PIOTR DR",NONE,Open seat,P,0.0,0.0,0.0,{C00570689},,C00570689,BLASS FOR PRESIDENT
P60005634,2016,"PETER, RICHARD",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00570184},,C00570184,RICHARD PETER FOR PRESIDENT
P60005642,2016,"BONPASSE, MORRISON MCKELVY",DEMOCRATIC PARTY,Open seat,P,0.00,0.00,0.00,{C00571232},2016-08-26 00:00:00,C00571232,BONPASSE FOR PRESIDENT COMMITTEE
P60005683,2016,"CAFFREY, ANDREW AUGUSTINE IV",DEMOCRATIC PARTY,Open seat,P,0.0,0.0,0.0,{C00571307},,C00571307,ANDY CAFFREY FOR PRESIDENT COMMITTEE
P60005709,2016,"DUCKWALD, WANDA GAYLE",REPUBLICAN PARTY,Open seat,P,17387.00,14517.00,3000.00,{C00576629},2015-12-30 00:00:00,C00576629,DUCKWALD FOR PRESIDENT
P60005717,2016,"LEWIS JR, JULIAN BISHOP",INDEPENDENT,Open seat,P,0.00,0.00,0.00,{C00571489},2016-11-28 00:00:00,C00571489,PRESIDENTIAL COMMITTEE BISHOP JULIAN LEWIS JR
P60005725,2016,"FELDMAN, MARC ALLAN",LIBERTARIAN PARTY,Open seat,P,0.0,0.0,0.0,{C00571471},,C00571471,MARC ALLAN FELDMAN - VOTES NOT FOR SALE
P60005733,2016,"SHO, MUHAMMAD",UNKNOWN,Open seat,P,1010.00,830.00,0.00,{C00571653},2015-06-30 00:00:00,C00571653,SHOS MUSIC COMMITTEE TO ELECT SHO MUHAMMAD FOR PRESIDENT
P60005766,2016,"ABOVE, ZERO, NONE OF THE",WRITE-IN,Open seat,P,0.0,0.0,0.0,{C00572032},,C00572032,WILLITA D BUSH FOR PRESIDENT EXPLORATORY COMMITTEE
P60005782,2016,"DUKE, RONALD",REPUBLICAN PARTY,Open seat,P,0.0,0.0,0.0,{C00572297},,C00572297,PEOPLES VOICE ELECT RONALD DUKE PRESIDENT
P60005790,2016,"SPEARS, ALAN ERROL ESQ.",AMERICAN INDEPENDENT PARTY,Open seat,P,0.0,0.0,0.0,{C00575969},,C00575969,COMMITTEE TO ELECT ALAN SPEARS PRESIDENT
P60005808,2016,"KAHN, LYNN SANDRA",INDEPENDENT,Open seat,P,8946.00,40575.00,-22464.00,{C00577817},2016-12-31 00:00:00,C00577817,LYNN S KAHN FOR PRESIDENT 2016
P60005824,2016,"PRUITT, WILLIAM JASON MR.",LIBERTARIAN PARTY,Open seat,P,0.0,0.0,0.0,{C00572636},,C00572636,BILL PRUITT (L-OK) FOR US PRESIDENT
P60005832,2016,"REEDY, DARWIN MISHA ROSE",INDEPENDENT,Open seat,P,0.0,0.0,0.0,{C00572875},,C00572875,DARWIN REEDY FOR PRESIDENT
P60005865,2016,"RAPHAEL, DAVID MD",OTHER,Open seat,P,0.0,0.0,0.0,{C00573337},,C00573337,COMMITTEE TO ELECT DAVID MD FOR THE PRESIDENT OF THE USA
P60005907,2016,"FLEMING-HODGE, LORI LYNN",INDEPENDENT,Open seat,P,996.00,996.00,125.00,{C00573865},2015-04-30 00:00:00,C00573865,COMMITTEE TO ELECT LORI FLEMING FOR PRESIDENT 2016
P60005915,2016,"CARSON, BENJAMIN S SR MD",REPUBLICAN PARTY,Open seat,P,65091035.97,64530285.46,560750.51,{C00573519},2016-12-31 00:00:00,C00573519,THINK BIG AMERICA PAC
P60005931,2016,"BUTTOCKS, SYDNEYS VOLUPTOUS",INDEPENDENT,Open seat,P,0.00,0.00,5000.00,{C00573543},2015-03-31 00:00:00,C00573543,SYD BUTTOCKS COMMITTEE; THE
P60005949,2016,"HAHN, MARTIN",INDEPENDENT,Open seat,P,0.0,0.0,0.0,"{C00573600,C00573998}",,C00573998,TINA HAHN FOR PRESIDENT COMMITTEE
