cid,FirstLastP,Rcpts,Spent,PACs,Indivs,Cand,Other,EndCash,LgIndivs,SmIndivs,enddate,ReleaseDate,VotePercent,Result,CRPICO,State,IncCID,Incumbent,primarydate,DistIDCurr,capeye,sort,SmLgIndivsNote
N00036915,Kamala Harris (D),15072254.0,14142821.0,865472.0,13300427.0,0.0,906355.0,929433.0,11210295.0,2090129.0,2016-12-31 00:00:00 +0000,2017-05-18 00:00:00 +0000,62.4,W,O,California,"","",2016-06-07 00:00:00 +0000,    ,0,2,N
N00008274,Loretta Sanchez (D),4203150.0,4119563.0,402086.0,2862805.0,0.0,938259.0,83842.0,2791653.0,71151.0,2016-12-31 00:00:00 +0000,2017-05-18 00:00:00 +0000,37.6,L,O,California,"","",2016-06-07 00:00:00 +0000,CA46,0,2,N
