candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P20000162,1996,"BARELA, FRANK III",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00241489},1996-08-29 00:00:00,C00241489,PEOPLE'S REVOLUTIONARY CONTINENTAL ARMY
P20000329,1996,"CAPLETTE, RAYMOND J",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00306688},,C00306688,CAPLETTE FOR PRESIDENT
P20000337,1996,"STRAUSS, MICHAEL ROSS TUNICK",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00250803},,C00250803,COMMITTEE TO REELECT MICHAEL STRAUSS
P20000535,1996,"BRADLEY, THOMAS JOSEPH JR",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,"{C00252619,C00310441}",1996-11-01 00:00:00,C00310441,SOUTH 23 30' OR FIGHT ELECT TOM BRADLEY PRESIDENT
P20000543,1996,"HIRSHON, RUSSELL MUNOZ BAPTISTE",INDEPENDENT,Challenger,P,0.0,0.0,0.0,"{C00253062,C00311605}",,C00311605,RUSSELL HIRSHON'S COMMITTEE OF THUGS
P20000550,1996,"HOWARD, MILDRED (MILLIE) T",REPUBLICAN PARTY,Challenger,P,16227.00,17591.00,54.00,"{C00252833,C00279745}",1996-12-31 00:00:00,C00279745,MILLIE HOWARD FOR PRESIDENT
P20000576,1996,"RANGE, MARGARET S",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00252932,C00281782}",,C00281782,MARGARET RANGE FOR PRESIDENT COMM
P20000642,1996,"CLINTON, WILLIAM JEFFERSON",DEMOCRATIC PARTY,Incumbent,P,123935797.00,123646881.00,7673160.00,"{C00253690,C00268722,C00272161,C00302265,C00305938,C00321414}",1996-12-31 00:00:00,C00321414,CLINTON/GORE '96 GENERAL COMMITTEE
P20000733,1996,"FIGUEROA, FERNANOD RIVERA",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00299693},,C00299693,FIGUEROA FOR PRESIDENT
P20000782,1996,"WEBB, ROBERT GENE",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00254680},,C00254680,ROBERT GENE WEBB
P20000915,1996,"HAYES, JAMES LEON",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00256891},1993-03-31 00:00:00,C00256891,JAMES LEON HAYES AKA JIM HAYES
P20000949,1996,"SMITH, OSCAR JR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00309799},,C00309799,OSCAR SMITH JR AS PRESIDENT OF THE UNITED STATES
P20000972,1996,"STARADUMSKY, JOHN J",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00255943},1995-10-15 00:00:00,C00255943,COMMITTEE TO ELECT JOHN J STARADUMSKY
P20000998,1996,"JENSEN, PAUL",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,"{C00256073,C00302836}",1996-03-31 00:00:00,C00302836,NEW DEMOCRAT/96 PAUL JENSEN DEMOCRAT FOR US PRESIDENT
P20001145,1996,"MORASCINI, DAVID JOHN",INDEPENDENT,Challenger,P,0.00,25.00,75.00,{C00304014},1996-06-30 00:00:00,C00304014,COMMITTEE TO ELECT DAVID J MORASCINI PRESIDENT
P20001202,1996,"ZAR, CURTIS",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00257261},,C00257261,COMMITTEE TO REPRESENT CURTIS ZAR
P20001319,1996,"COOPER, JAMES ROBERT",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00258087,C00303917}",,C00303917,OUR WORK FOR THE PUBLIC (PCC COOPER)
P20001418,1996,"BALLARD, GEORGE H III",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00325233},,C00325233,GEORGE H BALLARD III FOR PRESIDENT 2000
P20001434,1996,"PHILLIPS, HOWARD",UNKNOWN,Challenger,P,197274.00,199203.00,1442.00,"{C00259390,C00310847}",1996-12-31 00:00:00,C00310847,HOWARD PHILLIPS 1996 CAMPAIGN COMMITTEE
P20001475,1996,"FLYNN, RICHARD FRANCIS ""RICO""",LIBERTARIAN PARTY,Challenger,P,0.0,0.0,0.0,{C00279893},,C00279893,PRO-LIFE AMERICA 2000 (PLA) (PCC FLYNN)
P20001558,1996,"PEROT, ROSS",REFORM PARTY,Challenger,P,44621454.00,41651339.00,3286913.00,"{C00263145,C00315762,C00321778}",1996-12-31 00:00:00,C00321778,PEROT '96
P20001582,1996,"SELWA, ROBERT ALLEN MARK",UNKNOWN,Challenger,P,0.00,0.00,0.00,"{C00266445,C00304303}",1995-09-30 00:00:00,C00304303,WHITE HOUSE CANDIDATE COMMITTEE FOR ROBERT A SELWA
P20001632,1996,"WATTS, VERA",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00260596},,C00260596,VERA WATTS FOR PRESIDENT OF THE U S OF A
P20001640,1996,"SLINKER, KEITH HAROLD",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00266569},,C00266569,SLINKER FOR PRESIDENT
P20001681,1996,"HAGELIN, JOHN SAMUEL",UNKNOWN,Challenger,P,1466496.00,1493238.00,3661.00,"{C00267823,C00270769,C00271130,C00271148,C00271221,C00271346,C00271965,C00273649,C00274050,C00278341,C00304956}",1996-12-31 00:00:00,C00304956,DR JOHN HAGELIN FOR PRESIDENT 1996
P20001772,1996,"WORSWICK, WINTON DANLEY",UNKNOWN,Challenger,P,205.00,835.00,0.00,{C00298406},1996-12-31 00:00:00,C00298406,WORSWICK FOR PRESIDENT
P20001830,1996,"CONGDON, ROBERT ADGATE",UNKNOWN,Challenger,P,5004.00,5004.00,0.00,"{C00277269,C00323220}",1996-12-31 00:00:00,C00323220,ROBERT A CONGDON CAMPAIGN COMMITTEE
P40000127,1996,"BAKER, LARRY LEE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00275891},,C00275891,DEMOCRACY COMMITTEE '96
P40000259,1996,"STEWART, FRANK ROSS MRS",DEMOCRATIC PARTY,Challenger,P,0.00,32.00,0.00,{C00305847},1996-10-01 00:00:00,C00305847,COMMITTEE TO ELECT MRS FRANK ROSS STEWART PRESIDENT
P40000382,1996,"OGIN, FRED EUGENE",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00251231},1996-06-30 00:00:00,C00251231,FREDERICK E OGIN
P40000473,1996,"DOTY, CHARLES RICHARD",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00235333,C00313460}",,C00313460,CHARLES R DOTY FOR PRESIDENT
P40000648,1996,"WINN, ROBERT BRYANT",UNKNOWN,Challenger,P,0.00,0.00,0.00,{C00281527},1996-12-31 00:00:00,C00281527,CAMPAIGN COMMITTEE OF ROBERT B WINN
P40000739,1996,"SWIDER, PETER PAUL SEBASTIAN",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00248179},,C00248179,SWIDER FOR PRESIDENT
P40000853,1996,"MASTERS, ISABELL",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00304626},1996-09-30 00:00:00,C00304626,DR ISABELL MASTERS-LOOKING BACK COMMITTEE
P40001109,1996,"SAINT AUGUSTINE, CAESAR",UNKNOWN,Challenger,P,0.00,0.00,0.00,{C00317024},1996-06-30 00:00:00,C00317024,GET EVEN WITH THE STATE-FEDERAL & LOCAL LEVEL COMMITTEE; THE
P60000270,1996,"CLEGG, BILLY JOE",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00214403,C00235366,C00236166,C00236182,C00239152,C00239327,C00254292,C00272799}",,C00254292,CLEGG (WON'T PULL YOUR LEG) FOR PRESIDENT
P60000452,1996,"LAROUCHE, LYNDON H JR",DEMOCRATIC PARTY,Challenger,P,5021107.00,4997387.00,68591.00,"{C00031781,C00107391,C00171538,C00187435,C00188888,C00198671,C00231902,C00250191,C00272781,C00283465}",1996-12-31 00:00:00,C00283465,COMMITTEE TO REVERSE THE ACCELERATING GLOBAL ECONOMIC & STRATEGIC CRISIS:LAROUCHE EXPL CMT
P60001294,1996,"TOPHAM, LAWRENCE REY",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00291302},,C00291302,TOPHAM FOR PRESIDENT
P60001344,1996,"GRAMM, WILLIAM PHILLIP",REPUBLICAN PARTY,Challenger,P,32093387.00,31460414.00,632982.00,"{C00299917,C00300632}",1996-12-31 00:00:00,C00299917,"PHIL GRAMM FOR PRESIDENT, INC."
P60001799,1996,"ROGERS, LEROY",INDEPENDENT,Challenger,P,4917.00,2778.00,0.00,{C00281642},1996-12-31 00:00:00,C00281642,LEROY ROGERS FOR PRESIDENT
P60001922,1996,"GREGORY, PAUL STEVEN",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00282467},1996-03-31 00:00:00,C00282467,GREGORY FOR U S PRESIDENT
P60002086,1996,"JENKINS, MICHAEL DWAYNE",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00282574},1996-12-31 00:00:00,C00282574,MICHAEL DWAYNE JENKINS I 96 FOR PRESIDENT OF THE UNITED STATES OF AMERICA
P60002219,1996,"BENINTENDI, GUY",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00283960},,C00283960,BENINTENDI FOR PRESIDENT COMMITTEE
P60002292,1996,"FIOLA, NELL K MRS",INDEPENDENT,Challenger,P,130.00,126.00,14.00,{C00048553},1996-06-30 00:00:00,C00048553,NEW MILLENIUM COMMITTEE (PCC FIOLA)
P60002326,1996,"PEREZ, DAVID",UNKNOWN,Challenger,P,0.00,0.00,0.0,{C00285007},1996-09-30 00:00:00,C00285007,GENEREL MOTORS (DAVID PEREZ)
P60002342,1996,"PETRY, RAYMOND KENNETH",UNKNOWN,Challenger,P,195.00,195.00,0.00,{C00302794},1996-12-31 00:00:00,C00302794,PETRY FOR VEEP/USA 2000
P60002425,1996,"RUSHIN, RONALD EDWARD",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00288019},,C00288019,RUSHIN FOR PRESIDENT '96
P60002458,1996,"JEWELL, ROGER HENRY",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,"{C00288720,C00301960}",1994-03-31 00:00:00,C00301960,ROGER JEWELL FOR PRESIDENT '96 COMMITTEE
P60002466,1996,"HOUSTON, GUY VIRGIL JR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00320861},,C00320861,GUY VIRGIL HOUSTON JR FOR PRESIDENT COMMITTEE FKA NO COMMITTEE OTHER THAN MYSELF
P60002516,1996,"CHRISTENSEN, FRANKLIN DEAN",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00288753},1994-06-30 00:00:00,C00288753,COMMITTEE TO ELECT DEAN CHRISTENSEN AS PRESIDENT IN 1996
P60002565,1996,"MABARDY, JOHN A",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00291450},,C00291450,JACK MABARDY FOR PRESIDENT U S A
P60002771,1996,"BROWN, SAMMY MUREL",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00293050},,C00293050,SAMMY MUREL BROWN FOR PRESIDENT
P60002789,1996,"URBAN, CASIMER JR",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00293662},,C00293662,"USA, EBRC, UJC PRES CANDIDATE (URBAN)"
P60003019,1996,"STAGGS, CLYDE LEROY",REPUBLICAN PARTY,Challenger,P,5601.00,5601.00,0.00,{C00295873},1997-01-31 00:00:00,C00295873,CLYDE STAGGS FOR PRESIDENT
P60003027,1996,"HARDCASTLE, PATRICE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00295956},,C00295956,POLITICAL COMMITTEE TO ELECT PATRICE HARDCASTLE
P60003035,1996,"HARDER, HEATHER ANNE DR",DEMOCRATIC PARTY,Challenger,P,16164.00,15145.00,1019.00,{C00298042},1995-09-30 00:00:00,C00298042,COMMITTEE TO ELECT DR HEATHER ANNE HARDER PRESIDENT
P60003043,1996,"BROWNE, HARRY",LIBERTARIAN PARTY,Challenger,P,1462606.00,1460530.00,2116.00,{C00298489},1996-12-31 00:00:00,C00298489,HARRY BROWNE FOR PRESIDENT INC
P60003068,1996,"CAUSSEY, CHARLES DWAIN",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00298836},,C00298836,CHARLES DON CAUSSEY
P60003076,1996,"KEYES, ALAN LEE",REPUBLICAN PARTY,Challenger,P,4902375.00,4823268.00,96922.00,"{C00299313,C00303214,C00307215,C00307736,C00307835,C00309393,C00309427,C00309500,C00309518,C00310433,C00311100,C00311118,C00311126,C00311704,C00311894,C00311902,C00312918,C00312926,C00312934,C00313569,C00314161,C00331074}",1996-12-31 00:00:00,C00303214,ALAN KEYES FOR PRESIDENT '96 INC
P60003084,1996,"COLLINS, CHARLES EDWIN",REPUBLICAN PARTY,Challenger,P,33645.00,30041.00,4105.00,{C00299420},1995-06-30 00:00:00,C00299420,CHARLES E COLLINS ELECTION COMM FOR 1996
P60003092,1996,"NOBOA, RAFAEL ALEJANDRO",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00299974},,C00299974,NOBOA PRESIDENTIAL COMMITTEE
P60003100,1996,"MICHAEL, STEPHEN D",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00299958},,C00299958,STEVE MICHAEL PRESIDENTIAL CAMPAIGN COMM
P60003118,1996,"PITTMAN, DENNIS WALDO",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00300012},1996-09-30 00:00:00,C00300012,INDEPENDANT (PITTMAN)
P60003126,1996,"SEIP, LARRY ARLING",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00300061},,C00300061,LARRY SEIP AND THE PEOPLE
P60003134,1996,"LIEKWEG, THOMAS DINEEN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00300079},,C00300079,THOMAS LIEKWEG FOR PRESIDENT
P60003142,1996,"HART, JAMES BYRON",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00300103},1995-03-31 00:00:00,C00300103,JAMES B HART PRESIDENTIAL ELECTION COMMITTEE
P60003159,1996,"PHILLIPS, DEAN A",DEMOCRATIC PARTY,Challenger,P,5010.00,5010.00,0.00,{C00300186},1996-12-31 00:00:00,C00300186,PHILLIPS FOR PRESIDENT
P60003167,1996,"BROWNSTEIN, LAWRENCE F",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00300475,C00324970}",,C00324970,LAWRENCE F BROWNSTEIN COMMITTEE FOR PRESIDENT OF THE UNITED STATES
P60003175,1996,"KALEMKARIAN, TIMOTHY CHARLES",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00300392,C00316828}",,C00316828,TIM KALEMKARIAN PO COMMITTEE
P60003183,1996,"SIVAK, LACEY MARK",UNKNOWN,Challenger,P,215.00,200.00,185.00,{C00300400},1997-01-31 00:00:00,C00300400,LACEY SIVAK FOR PRESIDENT IN 1996
P60003209,1996,"SHELLENBERG, FRED THOMAS",REPUBLICAN PARTY,Challenger,P,45917.00,45916.00,0.00,{C00300558},1995-12-31 00:00:00,C00300558,TOM SHELLENBERG FOR PRESIDENT
P60003217,1996,"KOPITSKE, GLENN M",UNKNOWN,Challenger,P,3361.00,1726.00,0.00,{C00300582},1995-09-30 00:00:00,C00300582,GLENN M KOPITSKE FOR PRESIDENT
P60003225,1996,"ALEXANDER, ANDREW L",REPUBLICAN PARTY,Challenger,P,21231487.00,20037142.00,1194346.00,"{C00300673,C00300764,C00315424}",1996-12-31 00:00:00,C00300673,ALEXANDER FOR PRESIDENT INC
P60003233,1996,"SPECTER, ARLEN",REPUBLICAN PARTY,Challenger,P,4150582.00,4059153.00,91431.00,{C00300772},1996-12-31 00:00:00,C00300772,ARLEN SPECTER '96
P60003258,1996,"WOLF, WYOMING",REPUBLICAN PARTY,Challenger,P,5000.00,5000.00,0.0,{C00301267},1995-06-30 00:00:00,C00301267,VOTE WYOMING WOLF FOR PRESIDENT IN 96
P60003266,1996,"LUGAR, RICHARD G",REPUBLICAN PARTY,Challenger,P,9900938.00,9799081.00,102333.00,"{C00301333,C00303289,C00315416}",1996-12-31 00:00:00,C00301333,LUGAR FOR PRESIDENT COMMITTEE INC
P60003290,1996,"MCMILLAN, JAMES III",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00301408},,C00301408,JIMMY MCMILLAN FOR PRESIDENT
P60003308,1996,"DORNAN, ROBERT K",REPUBLICAN PARTY,Challenger,P,349138.00,346256.00,2875.00,{C00301465},1996-12-31 00:00:00,C00301465,DORNAN FOR PRESIDENT INC
P60003316,1996,"HOLCOMBE, JERRY D",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00301580},,C00301580,COMMITTEE TO ELECT JERRY D HOLCOMBE
P60003324,1996,"LAUR, GEORGE C II",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00301713},,C00301713,COMMITTEE FOR LAUR
P60003332,1996,"CASEY, ROBERT P",DEMOCRATIC PARTY,Challenger,P,47188.00,47188.00,0.00,{C00301762},1995-07-14 00:00:00,C00301762,CASEY FOR PRESIDENT EXPLORATORY COMMITTEE
P60003365,1996,"TAYLOR, MAURICE M JR",REPUBLICAN PARTY,Challenger,P,6618874.00,6612914.00,5961.00,{C00302216},1996-12-31 00:00:00,C00302216,TAYLOR FOR PRESIDENT INC
P60003373,1996,"SMITH, JACK",UNKNOWN,Challenger,P,0.00,0.00,0.00,{C00301903},1996-06-30 00:00:00,C00301903,WATCH OUT JACK IS BACK COMMITTEE
P60003381,1996,"WILSON, PETE",REPUBLICAN PARTY,Challenger,P,9339051.00,8740990.00,602056.00,"{C00301978,C00302463,C00311886}",1996-12-31 00:00:00,C00301978,PETE WILSON FOR PRESIDENT COMMITTEE INC
P60003399,1996,"EASTON, ERNEST LEE",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00302042},,C00302042,VETERANS INDUSTRIAL POLITICAL PARTY (PCC EASTON)
P60003407,1996,"YEAGER, KENNETH EDWARD",DEMOCRATIC PARTY,Challenger,P,280.00,315.00,15.00,{C00302158},1995-06-30 00:00:00,C00302158,KEN YEAGER FOR PRESIDENT
P60003415,1996,"SHEAR'REE,",REPUBLICAN PARTY,Challenger,P,926.00,926.00,0.00,{C00302315},1996-01-31 00:00:00,C00302315,SHEAR'REE PRESIDENTIAL CAMPAIGN
P60003423,1996,"DANIELS, BRUCE C",DEMOCRATIC PARTY,Challenger,P,386.00,3703.00,3317.00,{C00302406},1996-03-31 00:00:00,C00302406,DANIELS COMMITTEE TO ELECT A LIBERAL DEMOCRAT
P60003431,1996,"DIDOMINICUS, NICK",INDEPENDENT,Challenger,P,5245.00,0.00,5345.00,{C00302455},1995-09-30 00:00:00,C00302455,COMMITTEE TO ELECT NICK DIDOMINICUS
P60003449,1996,"GLEITMAN, BENJAMIN SAMSON",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00302489},,C00302489,BENJY'S PRESIDENTIAL DREAMS & HOPES
P60003456,1996,"RAVEN, WILLIAM N",INDEPENDENT,Challenger,P,2980.00,2136.00,534.00,{C00302554},1996-09-30 00:00:00,C00302554,DOC RAVEN FOR U S PRESIDENT
P60003464,1996,"REMS, BOB S",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00302620},,C00302620,BOB S REMS
P60003472,1996,"ROSE, MAX WADE",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00302638},,C00302638,ROSE FOR PRESIDENT
P60003480,1996,"FRICKE, DOUGLAS CARL",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00312660},,C00312660,HURRAY FOR DOUG (FRICKE)
P60003498,1996,"BITAR, NADEEM",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00302745},,C00302745,NADEEM BITAR FOR PRESIDENT
P60003506,1996,"HORION, NORMAN ROBERT V",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00302786},,C00302786,N R H FOR PRESIDENT (HORION PCC)
P60003514,1996,"OWENS, THOMAS ROBERT",UNKNOWN,Challenger,P,78.00,81.00,0.00,{C00302778},1996-06-30 00:00:00,C00302778,PRESIDENTIAL ELECTION COMMITTEE FOR T OWENS
P60003530,1996,"JUDD, KEITH RUSSELL",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00302919},,C00302919,
P60003555,1996,"LLOYD-DUFFIE, ELVENA E",DEMOCRATIC PARTY,Challenger,P,3238.00,110441.00,0.00,{C00309591},1997-01-31 00:00:00,C00309591,FRIENDS FOR ELVENA
P60003563,1996,"ROGERS, ALFORD",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00303081},,C00303081,AMERICAN DOLLAR (PCC ROGERS)
P60003571,1996,"HOELZEL, JOHN RICHARD JR",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00303115},,C00303115,JOHN R HOELZEL JR FOR PRESIDENT
P60003589,1996,"BULLARD, DONALD STEVEN",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00303222},,C00303222,OUR FATHER'S WILL (PCC BULLARD)
P60003597,1996,"WINSLOW, WILLIAM M",UNKNOWN,Challenger,P,0.00,2000.00,600.00,{C00303362},1995-10-15 00:00:00,C00303362,MAVERICK TRANSITIONS (PCC WINSLOW)
P60003605,1996,"ROBINSON, RICHARD GUY II",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00303370},,C00303370,COMMITTEE TO ELECT RICHARD ROBINSON
P60003613,1996,"SAFRAN, JOHN",DEMOCRATIC PARTY,Challenger,P,3325.00,6132.00,0.0,{C00303479},1996-02-29 00:00:00,C00303479,JOHN SAFRAN FOR PRESIDENT
P60003621,1996,"DILLARD, BURGESS GLENN",UNKNOWN,Challenger,P,34763.00,475.00,34890.00,{C00303487},1995-06-30 00:00:00,C00303487,COMMITTEE OF ONE (PCC DILLARD)
P60003639,1996,"JORGENSEN, JO ANNE",LIBERTARIAN PARTY,Challenger,P,64149.00,64148.00,0.00,{C00303529},1996-09-30 00:00:00,C00303529,JO JORGENSEN FOR VICE-PRESIDENT COMMITTEE
P60003647,1996,"BRITT, GEORGE G JR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00303537},1996-06-30 00:00:00,C00303537,FRIENDS OF GEORGE G BRITT JR PRESIDENT
P60003704,1996,"LEECH, STEPHEN WAYNE",UNKNOWN,Challenger,P,1.00,125.00,2.00,{C00304162},1996-09-30 00:00:00,C00304162,STEVE LEECH FOR PRESIDENT
P60003746,1996,"FLETCHER, ARTHUR A",REPUBLICAN PARTY,Challenger,P,3550.00,1521.00,2029.00,{C00304535},1996-12-31 00:00:00,C00304535,COMMITTEE TO ELECT ARTHUR FLETCHER FOR PRESIDENT
P60003753,1996,"JOCHEN, EDWIN EDWARD III",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00305169},,C00305169,ED FOR THE PEOPLE 96 (PCC JOCHEN)
P60003761,1996,"PAULSEN, PATRICK LAYTON",DEMOCRATIC PARTY,Challenger,P,2492.00,2179.00,312.00,{C00305219},1996-03-30 00:00:00,C00305219,COMMITTEE TO ELECT PAT PAULSEN
P60003829,1996,"TOMPKINS, RICHARD",LIBERTARIAN PARTY,Challenger,P,15787.00,15194.00,0.00,{C00306365},1996-08-28 00:00:00,C00306365,RICK TOMPKINS LIBERTARIAN FOR PRESIDENT
P60003845,1996,"KOLB, KENNETH WAYNE",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00306381},,C00306381,COMMITTEE TO ELECT WAYNE KOLB PRESIDENT
P60003852,1996,"FORBES, MALCOLM S JR",REPUBLICAN PARTY,Challenger,P,43121313.00,43121277.00,37.00,{C00306472},1996-12-31 00:00:00,C00306472,FORBES FOR PRESIDENT COMMITTEE INC
P60003878,1996,"PAULING, DAVID",DEMOCRATIC PARTY,Challenger,P,120.00,12547.00,2572.00,{C00306548},1995-12-31 00:00:00,C00306548,PAULING FOR PRESIDENT
P60003894,1996,"SCHUG, THOMAS GARY",REPUBLICAN PARTY,Challenger,P,13060.00,13060.00,0.00,{C00306589},1996-12-31 00:00:00,C00306589,COMMITTEE TO ELECT THOMAS SCHUG FOR PRESIDENT 96
P60003902,1996,"TATE, CARTER MARSHALL",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00306597},,C00306597,TATE FOR U S PRESIDENT
P60003928,1996,"SMITH, ROGER ALAN",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00306845},,C00306845,PEOPLE'S CHOICE COMMITTEE TO ELECT ROGER A SMITH FOR PRESIDENT
P60003936,1996,"SHARP, CRAIG ERIC",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.0,{C00306886},1996-12-31 00:00:00,C00306886,CRAIG ERIC SHARP
P60003944,1996,"DREW, JOHN",,Challenger,P,0.0,0.0,0.0,{C00307462},,C00307462,NEW WORLD PARTY (DREW)
